indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
10,,"Some causes of symptoms (triggers) are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how easily and how severely they react. The severity of the symptoms or an attack can differ in the same person at different times, and treatment can also be more or less effective.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.","Asthma symptoms or an asthma attack can be triggered by various factors, including:

1. **Allergens**: Common allergens such as pollen, dust mites, mold spores, pet dander, and cockroach debris can trigger asthma symptoms.

2. **Respiratory Infections**: Viral infections like the common cold or flu can exacerbate asthma symptoms.

3. **Exercise**: Physical activity, especially in cold or dry air, can trigger exercise-induced bronchoconstriction.

4. **Air Pollution**: Exposure to pollutants like smoke, ozone, and particulate matter can worsen asthma symptoms.

5. **Stress and Emotions**: Stress, anxiety, and strong emotions can lead to tightening of the airways.

6. **Weather Changes**: Cold air, humidity, or sudden changes in weather can trigger asthma symptoms.

7. **Medications**: Certain medications, such as beta-blockers, aspirin, and non-steroidal anti-inflammatory drugs (NSAIDs), can trigger asthma symptoms in some individuals.

8. **Occupational Exposures**: Exposure to chemicals, dust, or fumes in the workplace can trigger asthma symptoms.

Understanding these triggers can help in managing asthma effectively by avoiding or minimizing exposure to these factors.",0.610489,0.684648,0.645445,0.0,0.262172,0.037736,0.142322
11,,"Asthma triggers are factors that start asthma symptoms or an asthma attack by irritating the airways or worsening the inflammation in the airways. These triggers can provoke attacks in individuals who already have a tendency to asthma, but they are not necessarily part of the cause of that tendency. The following triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    pressure on chest
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitised or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).

When the airways have been inflamed for a long time, they become extra-sensitive. This means that they react faster and more strongly to various triggers, such as allergens, viruses, dust, smoke and stress.","Asthma triggers are substances or conditions that can cause asthma symptoms to worsen or lead to an asthma attack. Common triggers include:

1. **Allergens**: Such as pollen, dust mites, mold spores, pet dander, and cockroach debris.
2. **Irritants**: Including smoke, air pollution, chemical fumes, and strong odors.
3. **Respiratory Infections**: Viral infections like the common cold or flu can exacerbate asthma symptoms.
4. **Exercise**: Physical activity can trigger exercise-induced bronchoconstriction in some individuals.
5. **Weather Changes**: Cold air, humidity, and changes in barometric pressure can affect asthma.
6. **Stress and Emotions**: Stress and strong emotions can lead to tightening of the airways.
7. **Medications**: Certain medications, like beta-blockers, can trigger asthma symptoms.
8. **Foods**: Some people may have food allergies that can trigger asthma.

Identifying and avoiding these triggers can help manage asthma symptoms effectively.",0.689977,0.714811,0.702175,0.041283,0.39403,0.126126,0.208955
12,,"Different triggers can start an asthma attack and people differ a lot in how easily and how severely they react. Some triggers (also called inciters) only cause tightening of the airways (bronchoconstriction) that lasts for just a short time. These triggers include:

    exercise
    cigarette smoke
    changes in air temperature
    laughing
    strong smells

Other triggers (also called inducers) also increase the underlying inflammation of the airways, and may have longer-term effects. Such triggers include:

    allergens (e.g. pets, house dust mites and pollen)
    infections (e.g. colds, flu)
    certain chemicals","The main asthma triggers include:

1. **Allergens**: Such as pollen, dust mites, mold spores, pet dander, and cockroach debris.
2. **Irritants**: Including smoke, air pollution, chemical fumes, and strong odors.
3. **Respiratory Infections**: Viral infections like the common cold or flu can exacerbate asthma symptoms.
4. **Exercise**: Physical activity, especially in cold or dry air, can trigger asthma symptoms.
5. **Weather Changes**: Cold air, humidity, and changes in barometric pressure can provoke asthma attacks.
6. **Stress and Emotions**: Stress, anxiety, and strong emotions can lead to tightening of the airways.
7. **Medications**: Certain medications like beta-blockers and aspirin can trigger asthma in some individuals.
8. **Foods**: In some cases, foods like dairy or nuts can trigger asthma symptoms.

Identifying and avoiding these triggers is crucial in managing asthma effectively.",0.654824,0.698215,0.675823,0.027546,0.290909,0.06422,0.118182
13,,"Many irritating particles or chemicals in the air can trigger an asthma attack. Examples include:

        cigarette smoke
        diesel exhaust
        perfume or other strong scents
        household sprays
        sulphur dioxide ‘
        grain or flour dust
        sawdust

Many people with asthma who work at big industrial factories are often irritated by the poor air quality from the chemicals or fumes that are in the air. If this is effecting you then suggest to your employer to look into air systems like Integrated Air Systems Ltd to help stop asthma irritation by improving air quality.

However, there are very big differences between people in how easily and how severely they react. This depends on the severity of the asthma and how well it is treated.","Asthma can be triggered by a variety of chemicals, irritants, and substances, including:

1. **Allergens**: Common allergens such as pollen, dust mites, mold spores, pet dander, and cockroach debris can trigger asthma symptoms.

2. **Irritants**: Exposure to irritants like smoke (from cigarettes, wood fires, or cooking), strong odors, and chemical fumes can provoke asthma attacks.

3. **Cold air**: Breathing in cold air can cause airway constriction and trigger asthma symptoms.

4. **Exercise**: Physical activity, especially in cold or dry air, can lead to exercise-induced bronchoconstriction.

5. **Respiratory infections**: Viral infections like the common cold or flu can exacerbate asthma symptoms.

6. **Stress and emotions**: Stress, anxiety, and strong emotions can lead to hyperventilation and trigger asthma symptoms.

7. **Medications**: Certain medications, such as beta-blockers and aspirin, can trigger asthma in some individuals.

8. **Air pollution**: Pollutants like ozone, nitrogen dioxide, and particulate matter can worsen asthma.

It's important for individuals with asthma to identify and avoid their specific triggers to manage their condition effectively.",0.651971,0.698516,0.674442,0.0,0.236934,0.021053,0.132404
14,,"Only a few medications can trigger asthma. Check with your doctor or pharmacist before starting any new medicine. And if your asthma symptoms are worse after starting a new medication, you should see your doctor immediately.

The most common medicines that can trigger asthma are:

    aspirin (acetylsalicylic acid) and certain other NSAID (non-steroidal anti-inflammatory) drugs, which are used as pain relievers, and to treat arthritis and inflammatory conditions
    beta-blockers, which are used to treat high blood pressure, heart conditions, migraine or anxiety

Not all patients with asthma react to aspirin or NSAIDs, so some people with asthma can use these drugs. However, beta-blockers are likely to cause asthma symptoms in all patients with asthma and should always be avoided.","Yes, certain medications can trigger asthma symptoms or exacerbations. These include beta-blockers, which are often used for treating high blood pressure and heart conditions, and non-steroidal anti-inflammatory drugs (NSAIDs) like ibuprofen. It's important for individuals with asthma to inform their healthcare providers about their condition so that alternative medications can be considered if necessary. Medications such as beta-blockers and NSAIDs can potentially trigger asthma symptoms or worsen asthma control. Patients should communicate their asthma status to their healthcare providers to ensure safe and effective treatment plans.",0.775898,0.77105,0.773467,0.069669,0.46729,0.169811,0.252336
15,,"Yes, sudden weather changes (e.g. cold winds, humidity and storms) can trigger asthma in some people. Some of these sudden changes can cause the release of allergens, such as pollen, that can make asthma worse in people whose asthma is allergy-related. Cold air can also have a direct irritant effect on inflamed airways.","Yes, weather changes can trigger asthma symptoms. Various weather conditions, such as cold air, high humidity, and changes in barometric pressure, can cause airway constriction and exacerbate asthma symptoms. It is important for individuals with asthma to be aware of these triggers and manage their condition accordingly. Weather changes can indeed trigger asthma symptoms. Cold air, high humidity, and fluctuations in barometric pressure are known to cause airway constriction, leading to increased asthma symptoms. Individuals with asthma should be mindful of these triggers and manage their condition proactively. Weather changes can trigger asthma symptoms. Cold air, high humidity, and changes in barometric pressure can cause airway constriction and exacerbate asthma symptoms. It is important for individuals with asthma to be aware of these triggers and manage their condition accordingly. Yes, weather changes can trigger asthma symptoms. Various weather conditions, such as cold air, high humidity, and changes in barometric pressure, can cause airway constriction and exacerbate asthma symptoms. It is important for individuals with asthma to be aware of these triggers and manage their condition accordingly. Weather changes can indeed trigger asthma symptoms. Cold air, high humidity, and fluctuations in barometric pressure are known to cause airway constriction, leading to increased asthma symptoms. Individuals with asthma should be mindful of these triggers and manage their condition proactively. Yes, weather changes can trigger asthma symptoms. Various weather conditions, such as cold air, high humidity, and changes in barometric pressure, can cause airway constriction and exacerbate asthma symptoms. It is important for individuals with asthma to be aware of these triggers and manage their condition accordingly. Weather changes can trigger asthma symptoms. Cold air, high humidity, and fluctuations in barometric pressure are known to cause airway constriction, leading to increased asthma symptoms. It is important for individuals with asthma to be mindful of these triggers and manage",0.603409,0.647413,0.624637,0.0,0.144444,0.050279,0.138889
16,,"Yes, viral respiratory infections, such as colds or flu, can trigger asthma symptoms, particularly in children. Try to avoid contact with people if you know they have a respiratory infection.","Yes, infections, particularly respiratory infections like the common cold or influenza, can trigger asthma attacks. Viral infections can cause inflammation and swelling in the airways, leading to increased mucus production and bronchospasm, which can exacerbate asthma symptoms.",0.793239,0.801451,0.797324,0.095588,0.358209,0.123077,0.268657
17,,"Yes. Once you are sensitised or allergic, both indoor and outdoor allergens can cause asthma symptoms and attacks, as well as other allergic symptoms such as sneezing or a runny nose. It is therefore important to consider whether your asthma is caused or worsened by allergens.

Exposure to even small amounts of airborne allergens can cause asthma symptoms. Repeated exposure may not only provoke symptoms, but may also be a cause of long-term (chronic) inflammation in the airways.

Proper advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","Yes, an allergic reaction can trigger asthma. Allergens such as pollen, dust mites, pet dander, and mold can cause an allergic reaction in some people, leading to inflammation and constriction of the airways. This can result in asthma symptoms such as wheezing, coughing, shortness of breath, and chest tightness. Managing allergies through avoidance of known allergens, medications, and immunotherapy can help control asthma symptoms triggered by allergies.",0.726492,0.695355,0.710582,0.0,0.344828,0.069767,0.183908
18,,"No, asthma is not a psychological condition, it is a long-term (chronic) inflammatory disease that leads to extra-sensitive and easily irritated airways, especially when it is not properly treated.

Although asthma is not a psychological condition, emotional stress can trigger the symptoms. For example, financial problems, not enjoying your work or worrying about your family can all help to trigger symptoms if you already have asthma.","Asthma is not classified as a psychological or psychosomatic disease. It is a chronic inflammatory disease of the airways in the lungs, characterized by episodes of wheezing, breathlessness, chest tightness, and coughing. Asthma is primarily a physiological condition with a strong inflammatory component, often triggered by environmental factors such as allergens, pollution, or respiratory infections. While stress and emotional factors can exacerbate asthma symptoms, they do not cause the disease itself. Asthma is a chronic respiratory condition with inflammatory and physiological components, not a psychosomatic disease.",0.744853,0.745197,0.745025,0.0,0.363636,0.118421,0.272727
19,,"People with allergic asthma can often easily identify the most common trigger factor(s) for their asthma (e.g. pets or pollen). But many people with untreated or under-treated asthma have an underlying airway inflammation that they are hardly aware of. These people will react easily to many irritants, allergens and infections, and it can be difficult to identify the most important one.

If your asthma is provoked by more than one trigger at the same time, the reaction can be stronger than if you are only exposed to one trigger. For example, an airway infection may cause you to react to stimuli that you normally would not react to. This is why triggers such as physical exercise, strong smells, plants, chemicals, smoke, weather changes, anxiety, stress and some medications can sometimes cause an asthma attack and sometimes cause no symptoms.
Why does my asthma get worse when I am upset or worried about something?

Not all people with asthma feel worse when they are upset or worried. Those who do may be easily stressed, or may cry or breathe too fast (hyperventilate) easily.

Another reason that your asthma gets worse could be that you are not being treated properly for the inflammation you have in your airways.
A person with allergic asthma can be exposed to a certain amount of the allergen without reacting. In most cases, the concentration of allergens (except pollen) will be higher indoors than outdoors. You may also be exposed to higher levels of other allergens indoors, making the level of total allergens higher than what you can tolerate.","Identifying asthma triggers can be challenging due to several reasons:

1. **Multiple Triggers**: Asthma can be triggered by a variety of factors, including allergens, respiratory infections, air pollution, stress, and exercise.

2. **Individual Variability**: People with asthma can react differently to the same triggers. What causes an attack in one person may not affect another.

3. **Subtle Symptoms**: Early signs of an asthma attack can be subtle and easily overlooked, making it difficult to identify the trigger.

4. **Environmental Factors**: Changes in the environment, such as weather changes or exposure to new environments, can also trigger asthma attacks.

5. **Coexisting Conditions**: Other health conditions, such as allergies or sinusitis, can complicate the identification of asthma triggers.

To better manage asthma, it is recommended to keep a detailed diary of symptoms and potential triggers, and consult with a healthcare provider for personalized advice.",0.694562,0.685877,0.690193,0.025389,0.373464,0.079012,0.137592
20,,"Yes, you could if you had asthma symptoms from real Christmas trees in the past (though this is not a common allergy)! This phenomenon is called a conditioned reflex the same thing that causes your mouth to water when you see a picture of delicious food.","While it's not common, some individuals with asthma may experience symptoms from exposure to certain chemicals or allergens present in artificial Christmas trees. These can include formaldehyde, phthalates, or other volatile organic compounds (VOCs) that are used in the manufacturing process. If you have asthma, it's important to ensure the tree is well-ventilated and to consider using a real tree, which typically has fewer chemicals. If symptoms occur, try to minimize exposure and consult with your healthcare provider for personalized advice.",0.667154,0.698961,0.682687,0.0,0.276923,0.0625,0.153846
21,,"Asthma symptoms typically come and go. You have trouble breathing, your chest feels tight and you can hear wheezing when you breathe or cough. These symptoms often occur during exercise or during the night.

An asthma attack is when your symptoms rapidly become more severe, usually rather suddenly. During an asthma attack, you have more trouble breathing.

You may get used to the asthma symptoms and not realise that your airflow is impaired and could be improved by treatment.

When your asthma is under good control, the airways are clear and air flows easily in and out.","Asthma is a chronic respiratory condition characterized by episodes of wheezing, shortness of breath, chest tightness, and coughing, particularly at night or early in the morning. These symptoms occur due to inflammation and narrowing of the airways, which can be triggered by allergens, exercise, cold air, or respiratory infections. During an asthma attack, the airways become more inflamed and produce excess mucus, making it difficult to breathe. Asthma symptoms can vary in intensity and frequency among individuals. Some people may experience mild symptoms that are easily managed with medication, while others may have more severe attacks that require emergency medical attention. It is important for individuals with asthma to have a personalized asthma action plan and to work closely with their healthcare provider to manage their condition effectively. Asthma is a chronic respiratory condition characterized by episodes of wheezing, shortness of breath, chest tightness, and coughing, particularly at night or early in the morning. These symptoms occur due to inflammation and narrowing of the airways, which can be triggered by allergens, exercise, cold air, or respiratory infections. During an asthma attack, the airways become more inflamed and produce excess mucus, making it difficult to breathe. Asthma symptoms can vary in intensity and frequency among individuals. Some people may experience mild symptoms that are easily managed with medication, while others may have more severe attacks that require emergency medical attention. It is important for individuals with asthma to have a personalized asthma action plan and to work closely with their healthcare provider to manage their condition effectively. Asthma is a chronic respiratory condition characterized by episodes of wheezing, shortness of breath, chest tightness, and coughing, particularly at night or early in the morning. These symptoms occur due to inflammation and narrowing of the airways, which can be triggered by allergens, exercise, cold air, or respiratory infections. During an asthma attack, the airways become more inflamed and produce excess mucus, making it difficult to breathe.",0.640222,0.701472,0.669449,0.03034,0.257143,0.062201,0.161905
22,,"When asthma is not under control, the airways become inflamed. Inflammation of the airways causes asthma symptoms (wheezing, breathlessness, chest tightness and coughing) by restricting or limiting the airflow to and from the lungs.

    The airways become red and swollen, which makes them narrower. This can often take several hours or days to develop and may take just as long to reverse after the asthma attack has passed.
    Tightening of the muscles that surround the airways (also called bronchoconstriction) makes them even narrower. This tightening can happen very quickly, depending on the type of trigger and underlying inflammation.
    The airways make more mucus, which can plug up or partly block the airways.

Attacks can range from mild to severe.","During an asthma attack, the airways in the lungs become inflamed and narrow, making it difficult to breathe. This is often triggered by allergens, exercise, cold air, or respiratory infections. The muscles around the airways tighten, and the lining of the airways swells, producing extra mucus. This can lead to symptoms such as wheezing, coughing, shortness of breath, and chest tightness.",0.78185,0.734193,0.757272,0.0,0.4,0.11236,0.233333
23,,"Some causes and triggers are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how readily and how severely they react to different triggers. The severity of the symptoms can differ in the same person at different times, and the effects of treatment can also vary.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.

A number of different triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitized or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).","An asthma attack is triggered by various factors that cause the airways to become inflamed and narrow, leading to difficulty in breathing. Common triggers include:

1. **Allergens**: Pollen, dust mites, mold spores, pet dander, and cockroach debris can provoke asthma attacks.
2. **Respiratory Infections**: Viral infections like the common cold or flu can exacerbate asthma symptoms.
3. **Exercise**: Physical activity can induce exercise-induced bronchoconstriction, especially in cold or dry air.
4. **Air Pollution**: Exposure to pollutants such as smoke, ozone, and nitrogen dioxide can trigger asthma attacks.
5. **Stress and Emotions**: Stress, anxiety, and strong emotions can lead to hyperventilation and tighten airways.
6. **Weather Changes**: Cold air, humidity, or sudden temperature changes can trigger asthma symptoms.
7. **Medications**: Certain medications, like beta-blockers, can worsen asthma symptoms.
8. **Irritants**: Smoke, strong odors, and chemical fumes can irritate the airways.

Understanding and avoiding these triggers can help manage asthma and prevent attacks.",0.665592,0.686573,0.67592,0.031083,0.344262,0.065934,0.147541
