indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
10,,"Some causes of symptoms (triggers) are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how easily and how severely they react. The severity of the symptoms or an attack can differ in the same person at different times, and treatment can also be more or less effective.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.","Asthma symptoms or an asthma attack are primarily caused by inflammation and narrowing of the airways in the lungs. This inflammation can be triggered by various factors, including allergens (like pollen, dust mites, or pet dander), irritants (such as tobacco smoke, strong smells, or air pollution), infections (like viral respiratory infections), or stress. The exact triggers can vary from person to person. However, in many cases, the cause of an asthma attack is not identifiable, which is known as non-allergic asthma.",0.692357,0.699587,0.695953,0.0,0.349727,0.044199,0.174863
11,,"Asthma triggers are factors that start asthma symptoms or an asthma attack by irritating the airways or worsening the inflammation in the airways. These triggers can provoke attacks in individuals who already have a tendency to asthma, but they are not necessarily part of the cause of that tendency. The following triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    pressure on chest
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitised or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).

When the airways have been inflamed for a long time, they become extra-sensitive. This means that they react faster and more strongly to various triggers, such as allergens, viruses, dust, smoke and stress.","Asthma triggers are factors that can worsen or cause asthma symptoms. Common asthma triggers include:

1. Allergens: Pollen, dust mites, mold, animal dander, and cockroach allergens can irritate the airways and cause symptoms.

2. Respiratory infections: Common colds, flu, and other respiratory infections can trigger asthma symptoms or exacerbate existing asthma.

3. Exercise: Intense or strenuous physical activity, especially outdoors, can cause asthma symptoms.

4. Air pollution: Exposure to pollutants, such as sulfur dioxide, nitrogen dioxide, ozone, and particulate matter, can worsen asthma symptoms.

5. Cold air: Exposure to cold, dry air can trigger asthma symptoms.

6. Emotions and stress: Emotional or psychological stress can worsen asthma symptoms in some people.

7. Medications: Some medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs), can trigger asthma symptoms or worsen existing asthma.

8. Smoking: Smoking and exposure to secondhand smoke can irritate the airways and cause asthma symptoms.

9. Environmental factors: Dust, mold, and other indoor pollutants can contribute to asthma symptoms.

10. Food triggers: Certain foods, such as chocolate, citrus fruits, or milk, can trigger asthma symptoms in some people.

These triggers can be specific to an individual and may not be apparent to others. Awareness of potential triggers and avoidance strategies can help manage asthma symptoms and reduce the frequency of exacerbations.",0.700245,0.710923,0.705544,0.075279,0.395122,0.112745,0.2
12,,"Different triggers can start an asthma attack and people differ a lot in how easily and how severely they react. Some triggers (also called inciters) only cause tightening of the airways (bronchoconstriction) that lasts for just a short time. These triggers include:

    exercise
    cigarette smoke
    changes in air temperature
    laughing
    strong smells

Other triggers (also called inducers) also increase the underlying inflammation of the airways, and may have longer-term effects. Such triggers include:

    allergens (e.g. pets, house dust mites and pollen)
    infections (e.g. colds, flu)
    certain chemicals","The main asthma triggers include allergens like house dust mites, pollen, and pet dander, as well as inhaled irritants such as tobacco smoke, air pollution, and certain chemicals. Physical factors like cold air, exercise, and certain foods (especially spicy, fried, or fatty foods) can also trigger asthma symptoms. Emotional stress and changes in weather or temperature can exacerbate asthma symptoms.",0.721035,0.682324,0.701145,0.0,0.32,0.081081,0.133333
13,,"Many irritating particles or chemicals in the air can trigger an asthma attack. Examples include:

        cigarette smoke
        diesel exhaust
        perfume or other strong scents
        household sprays
        sulphur dioxide ‘
        grain or flour dust
        sawdust

Many people with asthma who work at big industrial factories are often irritated by the poor air quality from the chemicals or fumes that are in the air. If this is effecting you then suggest to your employer to look into air systems like Integrated Air Systems Ltd to help stop asthma irritation by improving air quality.

However, there are very big differences between people in how easily and how severely they react. This depends on the severity of the asthma and how well it is treated.","Asthma can be triggered by various chemicals, irritants, and other substances, including but not limited to:

1. Air pollution, particularly from nitrogen dioxide (NO2) and particulate matter (PM10 and PM2.5).
2. Tobacco smoke, both secondhand and thirdhand.
3. Fumes and smoke from industrial processes and fires.
4. Vapors and gases, such as those from paint, solvents, and cleaning products.
5. Household chemicals and pesticides.
6. Cleaning agents and detergents.
7. Paint fumes and other fumes from certain occupations.
8. Mold, dust mites, and pet dander.
9. Air fresheners and scented products.
10. Medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs), aspirin, and other medications that can cause inflammation in the airways.

These triggers can exacerbate asthma symptoms and lead to episodes of wheezing, shortness of breath, and coughing. It's essential to avoid or minimize exposure to these substances whenever possible for those with asthma.",0.657729,0.696035,0.67634,0.0,0.218045,0.015152,0.112782
14,,"Only a few medications can trigger asthma. Check with your doctor or pharmacist before starting any new medicine. And if your asthma symptoms are worse after starting a new medication, you should see your doctor immediately.

The most common medicines that can trigger asthma are:

    aspirin (acetylsalicylic acid) and certain other NSAID (non-steroidal anti-inflammatory) drugs, which are used as pain relievers, and to treat arthritis and inflammatory conditions
    beta-blockers, which are used to treat high blood pressure, heart conditions, migraine or anxiety

Not all patients with asthma react to aspirin or NSAIDs, so some people with asthma can use these drugs. However, beta-blockers are likely to cause asthma symptoms in all patients with asthma and should always be avoided.","Yes, certain medications can potentially trigger asthma symptoms, although they are not common causes of uncontrolled asthma. These medications include beta-blockers, calcium channel blockers, and aspirin. However, it's important to note that the risk of these medications triggering asthma symptoms is generally low, and symptoms are usually mild or transient. If you experience symptoms after taking a medication, it's crucial to consult with your healthcare provider, as they can help identify and manage the potential trigger. Additionally, some medications used to control asthma, such as beta-agonists and corticosteroids, can also occasionally cause side effects that mimic asthma symptoms, like tremors, headaches, or mood changes. Regular communication with your healthcare provider about your medications is essential to ensure optimal asthma management and symptom control.",0.747532,0.74302,0.745269,0.0,0.424,0.064516,0.192
15,,"Yes, sudden weather changes (e.g. cold winds, humidity and storms) can trigger asthma in some people. Some of these sudden changes can cause the release of allergens, such as pollen, that can make asthma worse in people whose asthma is allergy-related. Cold air can also have a direct irritant effect on inflamed airways.","Yes, weather changes can trigger asthma symptoms in some people. Extreme heat, cold, rainfall, drought, and even thunderstorms can potentially exacerbate asthma symptoms. These weather conditions can increase airway constriction, leading to worsening of asthma symptoms. It's important for people with asthma to monitor their symptoms during these weather changes and adjust their treatment plan accordingly. In some cases, avoiding specific weather conditions or using rescue medication may help alleviate asthma symptoms. However, the exact triggers can vary from person to person, and it's crucial for each individual to identify and manage their personal triggers.",0.73826,0.759961,0.748953,0.047745,0.302632,0.08,0.210526
16,,"Yes, viral respiratory infections, such as colds or flu, can trigger asthma symptoms, particularly in children. Try to avoid contact with people if you know they have a respiratory infection.","Yes, infections can trigger asthma symptoms. Infections, particularly viral infections like influenza and respiratory syncytial virus, can lead to asthma exacerbations. This is because viruses can stimulate the immune system, causing it to produce inflammatory substances that contribute to airway inflammation and narrowing. This can result in asthma symptoms worsening. Therefore, it's important for people with asthma to avoid close contact with sick individuals during an infection, and to report any asthma symptoms that worsen during an illness to their healthcare provider.",0.747085,0.802302,0.77371,0.047342,0.283186,0.09009,0.230088
17,,"Yes. Once you are sensitised or allergic, both indoor and outdoor allergens can cause asthma symptoms and attacks, as well as other allergic symptoms such as sneezing or a runny nose. It is therefore important to consider whether your asthma is caused or worsened by allergens.

Exposure to even small amounts of airborne allergens can cause asthma symptoms. Repeated exposure may not only provoke symptoms, but may also be a cause of long-term (chronic) inflammation in the airways.

Proper advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","Yes, an allergic reaction can trigger asthma. Allergens such as pollen, dust mites, or pet dander can cause allergic rhinitis, which can lead to asthma symptoms. Additionally, certain foods can cause allergic reactions that may worsen asthma symptoms. Therefore, managing allergies is crucial for effective asthma management. This can be achieved through avoidance of allergens, regular use of antihistamines, or, in some cases, allergen immunotherapy.",0.762253,0.716329,0.738578,0.0,0.348837,0.058824,0.186047
18,,"No, asthma is not a psychological condition, it is a long-term (chronic) inflammatory disease that leads to extra-sensitive and easily irritated airways, especially when it is not properly treated.

Although asthma is not a psychological condition, emotional stress can trigger the symptoms. For example, financial problems, not enjoying your work or worrying about your family can all help to trigger symptoms if you already have asthma.","Asthma is primarily considered a physiological disease, characterized by airway inflammation and narrowing due to muscle spasms and increased mucus production. However, psychological factors can play a significant role in asthma management and impact the severity of symptoms. This phenomenon is known as psychological or psychosomatic influences on asthma.

Studies have shown that:

1. Stress, anxiety, and depression can exacerbate asthma symptoms by affecting the autonomic nervous system and immune response, leading to more frequent or severe asthma attacks.
2. Cognitive-behavioral interventions, such as those used in the management of anxiety disorders, have shown promise in reducing asthma symptoms and improving quality of life.
3. The association between asthma and mental health conditions, including anxiety and depression, is well-documented.
4. Parental stress and parental asthma can also influence child's asthma severity.

Despite these psychological connections, asthma itself is a physiological condition, and treating the underlying pathophysiological mechanisms is the primary goal of current asthma management strategies. However, addressing psychological factors can be an essential part of a comprehensive asthma treatment plan.

In summary, while asthma is primarily a physiological disease, psychological factors can significantly impact asthma symptoms and management. Therefore, it is crucial to consider psychological aspects in asthma management, especially for patients with co-occurring mental health conditions.",0.683174,0.724159,0.703069,0.0,0.207143,0.028777,0.121429
19,,"People with allergic asthma can often easily identify the most common trigger factor(s) for their asthma (e.g. pets or pollen). But many people with untreated or under-treated asthma have an underlying airway inflammation that they are hardly aware of. These people will react easily to many irritants, allergens and infections, and it can be difficult to identify the most important one.

If your asthma is provoked by more than one trigger at the same time, the reaction can be stronger than if you are only exposed to one trigger. For example, an airway infection may cause you to react to stimuli that you normally would not react to. This is why triggers such as physical exercise, strong smells, plants, chemicals, smoke, weather changes, anxiety, stress and some medications can sometimes cause an asthma attack and sometimes cause no symptoms.
Why does my asthma get worse when I am upset or worried about something?

Not all people with asthma feel worse when they are upset or worried. Those who do may be easily stressed, or may cry or breathe too fast (hyperventilate) easily.

Another reason that your asthma gets worse could be that you are not being treated properly for the inflammation you have in your airways.
A person with allergic asthma can be exposed to a certain amount of the allergen without reacting. In most cases, the concentration of allergens (except pollen) will be higher indoors than outdoors. You may also be exposed to higher levels of other allergens indoors, making the level of total allergens higher than what you can tolerate.","Asthma triggers can vary greatly from person to person, making it challenging to pinpoint the exact cause of an asthma attack. Some common triggers include allergens (e.g., dust mites, pollen, pet dander, mold, or cigarette smoke), infections (e.g., upper respiratory tract infections like colds and flu), exercise, stress, air pollution, and even certain foods (e.g., citrus fruits, chocolate, or alcohol). The triggers can also be environmental or psychological. For instance, viral upper respiratory tract infections are a common trigger for asthma, but they may not be the sole cause of the attack. Similarly, a stressful event might trigger an asthma attack in someone who doesn't usually experience them, due to the body's increased stress response. This complexity can make it difficult to identify the exact trigger for an individual's asthma attack.",0.742279,0.679704,0.709614,0.037873,0.338308,0.05,0.134328
20,,"Yes, you could if you had asthma symptoms from real Christmas trees in the past (though this is not a common allergy)! This phenomenon is called a conditioned reflex the same thing that causes your mouth to water when you see a picture of delicious food.","No, you cannot get asthma symptoms from a plastic Christmas tree. Asthma is typically triggered by inhaled allergens, such as pollen, dust mites, or pet dander, rather than environmental factors like plastic toys or decorations. However, some people with asthma may have allergic reactions to certain materials, such as the adhesives used in plastic toys, but this would not cause asthma symptoms itself. It's essential to identify and avoid the specific allergens that trigger your asthma symptoms.",0.690867,0.706294,0.698495,0.0,0.241935,0.032787,0.177419
21,,"Asthma symptoms typically come and go. You have trouble breathing, your chest feels tight and you can hear wheezing when you breathe or cough. These symptoms often occur during exercise or during the night.

An asthma attack is when your symptoms rapidly become more severe, usually rather suddenly. During an asthma attack, you have more trouble breathing.

You may get used to the asthma symptoms and not realise that your airflow is impaired and could be improved by treatment.

When your asthma is under good control, the airways are clear and air flows easily in and out.","Asthma is a chronic condition that affects the airways, making it difficult to breathe. It's characterized by airway inflammation, narrowing, and increased mucus production. The symptoms of asthma can vary from person to person, but they often include:

1. Wheezing: This is a high-pitched whistling sound that you may hear when you breathe in or out.
2. Chest tightness: This is a sensation of constriction or pressure in the chest, making it difficult to breathe.
3. Shortness of breath: This is a feeling of being unable to get enough air into the lungs, even when trying to breathe normally.
4. Frequent coughing: This can be dry or productive (with phlegm).
5. Fatigue: This is feeling unusually tired or weak, often due to the constant effort to breathe.

It's important to note that these symptoms can vary in severity and frequency, and some people with asthma may experience only mild symptoms, while others may have more severe and frequent symptoms. Asthma attacks can occur suddenly and unexpectedly, often triggered by specific triggers such as allergens, viral infections, or certain weather conditions. If you or someone else experiences these symptoms, it's crucial to seek medical attention immediately.",0.686243,0.744541,0.714204,0.0,0.324324,0.061224,0.135135
22,,"When asthma is not under control, the airways become inflamed. Inflammation of the airways causes asthma symptoms (wheezing, breathlessness, chest tightness and coughing) by restricting or limiting the airflow to and from the lungs.

    The airways become red and swollen, which makes them narrower. This can often take several hours or days to develop and may take just as long to reverse after the asthma attack has passed.
    Tightening of the muscles that surround the airways (also called bronchoconstriction) makes them even narrower. This tightening can happen very quickly, depending on the type of trigger and underlying inflammation.
    The airways make more mucus, which can plug up or partly block the airways.

Attacks can range from mild to severe.","During an asthma attack, also known as an exacerbation, the airways in the lungs become inflamed and narrowed, which makes it difficult to breathe. This narrowing is caused by the contraction of smooth muscles within the airways, leading to constriction. Additionally, the airways produce more mucus, which can further restrict the flow of air in and out of the lungs. This results in symptoms such as wheezing, coughing, chest tightness, and shortness of breath. The severity of an asthma attack can vary, with some individuals experiencing mild symptoms and others having more severe, life-threatening episodes. The attack is triggered by various factors, including allergens, cold air, exercise, and certain infections, depending on the individual's specific asthma triggers.",0.755228,0.755455,0.755342,0.105261,0.445378,0.127119,0.210084
