indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
10,,"Some causes of symptoms (triggers) are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how easily and how severely they react. The severity of the symptoms or an attack can differ in the same person at different times, and treatment can also be more or less effective.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.","Asthma symptoms are often triggered by certain things, which are known as asthma triggers or asthma allergens. These triggers can cause inflammation and constriction of the airways, leading to asthma symptoms or an asthma attack. Some common asthma triggers include:

1. Airborne allergens: These are substances that you breathe in and can trigger an asthma attack. Common allergens include dust mites, pollen, mold, pet dander, and certain foods.

2. Irritants: These are substances that can irritate the airways and trigger an asthma attack. Common irritants include tobacco smoke, strong fumes or odors like paint or chemicals, and air pollution.

3. Physical activity: Exercise, even moderate exercise, can cause asthma symptoms in some people.

4. Cold air: Cold air can trigger asthma symptoms in some people.

5. Stress: For some people, stress can trigger asthma symptoms.

6. Certain medications: Some medications can trigger asthma symptoms, such as beta-agonists used to treat asthma symptoms.

7. Illnesses: Certain illnesses, like respiratory infections, can trigger asthma symptoms.

To manage asthma effectively, it's important to identify your specific triggers and to develop a plan to avoid them or manage them if they occur. This might include using medication, such as an inhaler, to help control the condition.",0.658877,0.690151,0.674152,0.0,0.268852,0.019802,0.15082
11,,"Asthma triggers are factors that start asthma symptoms or an asthma attack by irritating the airways or worsening the inflammation in the airways. These triggers can provoke attacks in individuals who already have a tendency to asthma, but they are not necessarily part of the cause of that tendency. The following triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    pressure on chest
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitised or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).

When the airways have been inflamed for a long time, they become extra-sensitive. This means that they react faster and more strongly to various triggers, such as allergens, viruses, dust, smoke and stress.","Asthma triggers are substances or conditions that can cause an asthma attack or trigger symptoms. The most common asthma triggers include:

1. Allergens: These are substances that cause allergic reactions, such as dust mites, mold, and pollen. 
2. Respiratory infections: Illnesses like colds, flu, and sinus infections can trigger asthma symptoms.
3. Physical activity: Exercise can sometimes trigger asthma symptoms, especially in people who have exercised-induced bronchospasm.
4. Irritants: Smoke, pollution, strong odors, and gases can trigger asthma symptoms.
5. Weather: Sudden changes in temperature or humidity can trigger asthma symptoms.
6. Anxiety and stress: These can trigger asthma symptoms in some people.
7. Certain foods: Some people may have reactions to certain foods that can trigger asthma symptoms.
8. Cosmetics and perfumes: Certain chemicals in cosmetics and perfumes can trigger asthma symptoms.

Remember, it's important to identify and avoid your personal asthma triggers to help manage your condition. It's also crucial to work closely with a healthcare provider to develop a personalized asthma action plan.",0.713845,0.716305,0.715073,0.0,0.386921,0.076712,0.190736
12,,"Different triggers can start an asthma attack and people differ a lot in how easily and how severely they react. Some triggers (also called inciters) only cause tightening of the airways (bronchoconstriction) that lasts for just a short time. These triggers include:

    exercise
    cigarette smoke
    changes in air temperature
    laughing
    strong smells

Other triggers (also called inducers) also increase the underlying inflammation of the airways, and may have longer-term effects. Such triggers include:

    allergens (e.g. pets, house dust mites and pollen)
    infections (e.g. colds, flu)
    certain chemicals","Asthma triggers are factors that can cause an asthma attack or make symptoms worse. Here are some of the main asthma triggers:

1. Allergens: These are substances that cause allergic reactions in some people. Examples include dust mites, pet dander, mold, and certain types of pollen.

2. Irritants: These are substances that can irritate the airways and cause an asthma attack. They include tobacco smoke, air pollution, strong scents, and cleaning chemicals.

3. Infections: Viral infections of the nose and throat, such as the common cold, can trigger asthma symptoms.

4. Weather: Changes in weather, especially cold air, can trigger an asthma attack in some people.

5. Stress: Stress can trigger asthma symptoms in some people.

6. Physical activity: Some people experience asthma symptoms during physical activity, which can be triggered by the increased breathing during exercise.

7. Food and additives: Certain foods, such as peanuts and other nuts, can trigger asthma symptoms in some people. Certain food additives, such as sulfites, can also trigger an attack in people with asthma.

It's important for people with asthma to try to avoid these triggers as much as possible. If you have asthma, your healthcare provider can help you create an asthma action plan to manage your symptoms.",0.674936,0.703751,0.689043,0.0,0.296296,0.061017,0.141414
13,,"Many irritating particles or chemicals in the air can trigger an asthma attack. Examples include:

        cigarette smoke
        diesel exhaust
        perfume or other strong scents
        household sprays
        sulphur dioxide ‘
        grain or flour dust
        sawdust

Many people with asthma who work at big industrial factories are often irritated by the poor air quality from the chemicals or fumes that are in the air. If this is effecting you then suggest to your employer to look into air systems like Integrated Air Systems Ltd to help stop asthma irritation by improving air quality.

However, there are very big differences between people in how easily and how severely they react. This depends on the severity of the asthma and how well it is treated.","Asthma can be triggered by a variety of factors, including:

1. Allergens: These are substances that cause an allergic reaction. Common allergens include dust mites, pet dander, mold, and pollen.

2. Irritants: These are substances that irritate the airways and can trigger an asthma attack. Some common irritants include tobacco smoke, air pollution, strong odors, and chemicals.

3. Cold air: Cold air can cause bronchospasm, which is a narrowing of the airways in the lungs.

4. Exercise: This is known as exercise-induced bronchospasm (EIB).

5. Stress: Stress can make asthma symptoms worse, but it is not considered a trigger on its own.

6. Acid reflux: This can cause inflammation in the airways and trigger asthma symptoms.

7. Infections: Viral or bacterial infections can trigger asthma symptoms, especially in children.

8. Certain foods: Some foods can trigger asthma symptoms in some people. These are often related to food allergies.

It's important to keep track of the different factors that trigger your asthma to help manage it. This can be done by keeping a symptom diary. 

Remember, it's crucial to consult with a healthcare provider to get the best treatment plan for your specific condition.",0.673921,0.70496,0.689091,0.040868,0.310127,0.076433,0.139241
14,,"Only a few medications can trigger asthma. Check with your doctor or pharmacist before starting any new medicine. And if your asthma symptoms are worse after starting a new medication, you should see your doctor immediately.

The most common medicines that can trigger asthma are:

    aspirin (acetylsalicylic acid) and certain other NSAID (non-steroidal anti-inflammatory) drugs, which are used as pain relievers, and to treat arthritis and inflammatory conditions
    beta-blockers, which are used to treat high blood pressure, heart conditions, migraine or anxiety

Not all patients with asthma react to aspirin or NSAIDs, so some people with asthma can use these drugs. However, beta-blockers are likely to cause asthma symptoms in all patients with asthma and should always be avoided.","Yes, medications can sometimes trigger asthma in some individuals. There are two main types of medications: bronchodilators and anti-inflammatory medications.

Bronchodilators are commonly used to treat acute asthma symptoms. They work by relaxing the smooth muscle in the airways, which helps to open them up and make breathing easier. However, these medications can also cause bronchospasm in some people, leading to asthma symptoms.

Anti-inflammatory medications, on the other hand, are used to prevent asthma symptoms. They work by reducing inflammation in the airways, which can help to prevent asthma attacks. However, they can also have an irritant effect in some people, which can trigger an asthma attack.

It's important to note that not everyone will experience these reactions, and the likelihood of a reaction depends on the individual. It's always best to discuss any concerns about medication with your healthcare provider or a pharmacist.",0.718195,0.718174,0.718185,0.0,0.376384,0.081784,0.184502
15,,"Yes, sudden weather changes (e.g. cold winds, humidity and storms) can trigger asthma in some people. Some of these sudden changes can cause the release of allergens, such as pollen, that can make asthma worse in people whose asthma is allergy-related. Cold air can also have a direct irritant effect on inflamed airways.","Yes, weather changes can trigger asthma in some individuals. Changes in weather, particularly those that lead to changes in temperature, humidity, or air quality, can cause asthma symptoms to worsen. 

For instance, sudden drops in temperature can lead to bronchospasm, which is the constriction of the airways. This can result in symptoms such as coughing, wheezing, shortness of breath, and chest tightness. Similarly, high humidity can lead to mold growth, which can also trigger asthma.

High or low air pressure can also cause asthma symptoms in some people. On the other hand, dry and cold air can make it harder to breathe due to bronchospasm.

However, it's important to note that each person's reaction to weather changes can be different. It's advisable to always monitor your symptoms and adjust your treatment plan as needed. It's also advisable to consult with a healthcare professional or a respiratory specialist for personalized advice.",0.706985,0.765559,0.735107,0.058975,0.334928,0.125604,0.229665
16,,"Yes, viral respiratory infections, such as colds or flu, can trigger asthma symptoms, particularly in children. Try to avoid contact with people if you know they have a respiratory infection.","Yes, infections can trigger asthma in some people. The body's immune system can react in a way that affects the airways in the lungs, causing asthma symptoms such as wheezing, shortness of breath, chest tightness, and coughing. This can happen with respiratory infections like colds and flu. 

It's important for people with asthma to work closely with their healthcare provider to manage their condition and prevent infections. This can include regular medication and taking precautions to avoid triggers. 

For more detailed information, you may want to refer to the specific guidelines or recommendations from reputable health organizations such as the American Lung Association or the World Health Organization.",0.70931,0.804636,0.753972,0.0,0.271429,0.086957,0.142857
17,,"Yes. Once you are sensitised or allergic, both indoor and outdoor allergens can cause asthma symptoms and attacks, as well as other allergic symptoms such as sneezing or a runny nose. It is therefore important to consider whether your asthma is caused or worsened by allergens.

Exposure to even small amounts of airborne allergens can cause asthma symptoms. Repeated exposure may not only provoke symptoms, but may also be a cause of long-term (chronic) inflammation in the airways.

Proper advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","Yes, an allergic reaction can trigger asthma. Asthma is a respiratory condition where the airways constrict and produce excess mucus, leading to symptoms like coughing, wheezing, and shortness of breath. An allergic reaction can cause these symptoms in some individuals with asthma.

When someone with asthma has an allergic reaction, their immune system responds to the allergen (the substance that triggers the allergic reaction) by releasing chemical mediators, such as histamine. These chemical mediators can cause the airways to constrict, making it harder to breathe. This is known as an allergic asthma or extrinsic asthma.

Common allergens that can trigger asthma include dust mites, pet dander, mold, pollen, and certain foods. Symptoms of allergic asthma may include:

1. Coughing, especially at night
2. Wheezing
3. Chest tightness or pain
4. Shortness of breath
5. Coughing or wheezing after physical activity

To manage asthma, it's important to avoid triggers, take prescribed medications as directed, and monitor your symptoms closely. If you're experiencing symptoms of asthma, it's crucial to consult with a healthcare professional for proper diagnosis and treatment.",0.680767,0.715932,0.697907,0.0,0.341463,0.042105,0.174216
18,,"No, asthma is not a psychological condition, it is a long-term (chronic) inflammatory disease that leads to extra-sensitive and easily irritated airways, especially when it is not properly treated.

Although asthma is not a psychological condition, emotional stress can trigger the symptoms. For example, financial problems, not enjoying your work or worrying about your family can all help to trigger symptoms if you already have asthma.","Asthma is not considered a psychological or psychosomatic disease. However, it does involve both physical and psychological elements. The symptoms of asthma can be exacerbated by psychological factors, such as anxiety and stress. In fact, research has shown that people with asthma often have higher levels of anxiety and stress, and these factors can worsen asthma symptoms.

While the exact causes of asthma are still not fully understood, it is known to involve a combination of genetic, environmental, and immune system factors. Asthma is also associated with inflammation and hypersensitivity of the airways, leading to the symptoms of wheezing, coughing, and shortness of breath.

Treatment for asthma typically involves a combination of medications to control inflammation and prevent symptoms, as well as strategies to manage stress and anxiety. It is important for individuals with asthma to work with their healthcare provider to develop a comprehensive treatment plan that addresses both the physical and psychological aspects of their condition.",0.705147,0.737822,0.721115,0.0,0.292035,0.0625,0.159292
19,,"People with allergic asthma can often easily identify the most common trigger factor(s) for their asthma (e.g. pets or pollen). But many people with untreated or under-treated asthma have an underlying airway inflammation that they are hardly aware of. These people will react easily to many irritants, allergens and infections, and it can be difficult to identify the most important one.

If your asthma is provoked by more than one trigger at the same time, the reaction can be stronger than if you are only exposed to one trigger. For example, an airway infection may cause you to react to stimuli that you normally would not react to. This is why triggers such as physical exercise, strong smells, plants, chemicals, smoke, weather changes, anxiety, stress and some medications can sometimes cause an asthma attack and sometimes cause no symptoms.
Why does my asthma get worse when I am upset or worried about something?

Not all people with asthma feel worse when they are upset or worried. Those who do may be easily stressed, or may cry or breathe too fast (hyperventilate) easily.

Another reason that your asthma gets worse could be that you are not being treated properly for the inflammation you have in your airways.
A person with allergic asthma can be exposed to a certain amount of the allergen without reacting. In most cases, the concentration of allergens (except pollen) will be higher indoors than outdoors. You may also be exposed to higher levels of other allergens indoors, making the level of total allergens higher than what you can tolerate.","Asthma is a complex condition and triggers can vary widely from person to person. Some possible reasons why it's difficult to pinpoint triggers for asthma attacks include:

1. Environmental factors: Asthma can be triggered by a wide range of environmental factors such as air pollution, pollen, dust mites, mold, pet dander, strong odors, chemicals, and certain medications. People with asthma might react to these triggers differently, and sometimes it's hard to identify what specifically triggers an attack.

2. Stress and emotions: Stress and strong emotions can trigger asthma in some people. This can make it difficult to determine the exact cause of an asthma attack.

3. Physical activity: Exercise can trigger an asthma attack in some people, especially if they have a history of asthma. This is often known as exercise-induced bronchospasm.

4. Infections: Viral infections, such as the common cold, can trigger an asthma attack in some people.

5. Medications: Certain medications, like beta-blockers and aspirin, can trigger asthma in some people.

6. Weather changes: Sudden changes in temperature, humidity, or barometric pressure can trigger asthma in some people.

Remember, if you or someone else is experiencing symptoms of an asthma attack, it's important to seek medical attention immediately.",0.716157,0.693003,0.70439,0.0,0.382979,0.068376,0.157447
20,,"Yes, you could if you had asthma symptoms from real Christmas trees in the past (though this is not a common allergy)! This phenomenon is called a conditioned reflex the same thing that causes your mouth to water when you see a picture of delicious food.","No, the likelihood of developing asthma symptoms from a plastic Christmas tree is extremely low. However, it's important to note that some people may experience environmental allergies or other conditions that can cause asthma symptoms. The symptoms you mentioned, such as shortness of breath, coughing, and wheezing, are common asthma symptoms and may be triggered by a variety of factors, including dust mites, pet dander, pollen, and mold. If you or anyone else in your family has asthma, it's a good idea to keep your inhaler handy and monitor your symptoms closely around the holiday season.",0.679775,0.717211,0.697991,0.0,0.263889,0.042254,0.125
21,,"Asthma symptoms typically come and go. You have trouble breathing, your chest feels tight and you can hear wheezing when you breathe or cough. These symptoms often occur during exercise or during the night.

An asthma attack is when your symptoms rapidly become more severe, usually rather suddenly. During an asthma attack, you have more trouble breathing.

You may get used to the asthma symptoms and not realise that your airflow is impaired and could be improved by treatment.

When your asthma is under good control, the airways are clear and air flows easily in and out.","Asthma is a chronic inflammatory lung disease characterized by recurring episodes of wheezing, chest tightness, shortness of breath, and coughing. When experiencing an asthma attack, you might feel like you're having trouble breathing. It may be hard to get enough air in and out of your lungs. The sensation can vary from person to person. Some people describe it as a tight, full feeling in their chest, while others may feel like their lungs are being squeezed or flattened. It can also be accompanied by a dry cough, particularly at night or early in the morning. During a severe asthma attack, it may feel like you're having trouble speaking or even walking, as the air passage becomes severely restricted. These feelings can be quite distressing, but it's important to note that asthma symptoms can vary in intensity from person to person and may change over time. Treatment and management strategies, including medications and avoiding triggers, can help alleviate these symptoms.",0.721878,0.775887,0.747909,0.05123,0.369231,0.077519,0.176923
22,,"When asthma is not under control, the airways become inflamed. Inflammation of the airways causes asthma symptoms (wheezing, breathlessness, chest tightness and coughing) by restricting or limiting the airflow to and from the lungs.

    The airways become red and swollen, which makes them narrower. This can often take several hours or days to develop and may take just as long to reverse after the asthma attack has passed.
    Tightening of the muscles that surround the airways (also called bronchoconstriction) makes them even narrower. This tightening can happen very quickly, depending on the type of trigger and underlying inflammation.
    The airways make more mucus, which can plug up or partly block the airways.

Attacks can range from mild to severe.","During an asthma attack, several physical changes occur in the body. These include:

1. The airways become inflamed: The airways, or bronchial tubes, in your lungs become swollen. The lining of these tubes becomes swollen and inflamed, making the airways smaller. This is called bronchospasm.

2. The airways constrict: The airways become narrower due to muscle spasms around the airways. These muscles, which encircle the airways, tighten and limit the amount of air that can pass through.

3. The airways produce more mucus: The inflammation in the airways causes the production of more mucus. This excess mucus is difficult to clear, making the airways even more blocked and reducing the amount of oxygen that reaches the body.

4. The airways become less responsive to the hormone epinephrine: Epinephrine is a hormone that normally helps to dilate (open up) the airways. During an asthma attack, these airways become less responsive to epinephrine, which further limits the amount of air that can pass through.

5. The attack can become more severe: If the airways become too blocked, it can become harder to breathe. If left untreated or not properly managed, an asthma attack can become life-threatening.

Remember, it's important to seek medical help if you or someone else is having an asthma attack. The doctor can provide appropriate treatment and advice on managing asthma.",0.70759,0.723413,0.715414,0.039015,0.367347,0.070381,0.198251
