indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
10,,"Some causes of symptoms (triggers) are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how easily and how severely they react. The severity of the symptoms or an attack can differ in the same person at different times, and treatment can also be more or less effective.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.","Asthma symptoms or an asthma attack can be caused by various triggers, including:

1. Viral respiratory infections (such as rhinovirus, influenza, or respiratory syncytial virus).
2. Allergens like grass pollen, soybean dust, fungal spores, or food allergies (e.g., food allergies to soy, peanuts, or tree nuts).
3. Outdoor air pollution, including rye grass pollen or fungal spores.
4. Seasonal changes and returning to school in the fall.
5. Poor adherence to inhaled corticosteroid (ICS) medication, especially when used in high doses or long-term.
6. Epidemics of severe asthma exacerbations, which may be triggered by springtime thunderstorms and rye grass pollen or fungal spores.
7. Occasional use of short-acting beta 2-agonists (SABA), especially if used in high doses or long-term.
8. Overuse of nebulized short-acting beta 2-agonists, leading to an increased risk of severe exacerbations.
9. Poor adherence to written asthma action plans.
10. History of near-fatal asthma requiring intubation and mechanical ventilation.
11. Hospitalization or emergency care visit for asthma in the past year.
12. Currently using, recently stopped using, or recently started using oral corticosteroids (a marker of event severity).
13. Not currently using inhaled corticosteroids.
14. Overuse of short-acting beta 2-agonists (SABA), especially use of an average of more than one canister of salbutamol (or equivalent) per month, or using nebulized SABA.
15. Poor adherence to inhaled corticosteroid (ICS)-containing medications and/or poor adherence to a written asthma action plan.
16. A history of psychiatric disease or psychosocial problems.
17. Food allergy in a patient with asthma.
18. Certain comorbidities, including pneumonia, diabetes, and arrhythmias (independently associated with an increased risk of death after hospitalization for an asthma exacerbation).

These triggers can cause a change in symptoms and lung function, leading to an asthma attack. Regular monitoring of symptoms and lung function, along with avoiding known triggers, can help manage asthma symptoms and prevent exacerbations.",0.601537,0.679521,0.638155,0.0,0.195704,0.028777,0.105012
11,,"Asthma triggers are factors that start asthma symptoms or an asthma attack by irritating the airways or worsening the inflammation in the airways. These triggers can provoke attacks in individuals who already have a tendency to asthma, but they are not necessarily part of the cause of that tendency. The following triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    pressure on chest
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitised or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).

When the airways have been inflamed for a long time, they become extra-sensitive. This means that they react faster and more strongly to various triggers, such as allergens, viruses, dust, smoke and stress.","Asthma triggers are substances, conditions, or activities that can worsen asthma symptoms or cause an asthma attack in people with asthma. Here are some common asthma triggers:

1. **Allergens**: Certain substances such as dust mites, pet dander, mold, pollen, and cockroach allergen can trigger asthma symptoms.

2. **Irritants**: Environmental factors such as tobacco smoke, air pollution, strong smells, and cleaning chemicals can aggravate asthma symptoms.

3. **Upper Respiratory Infections (URIs)**: Common colds and other viral infections can trigger asthma exacerbations.

4. **Exercise**: Vigorous physical activity can trigger asthma symptoms in people who are not adequately medicated or who have inadequate asthma control.

5. **Cold or dry air**: Inhaling cold, dry air can worsen asthma symptoms for some people.

6. **Weather changes**: Certain weather conditions, such as changes in temperature, humidity, or barometric pressure, can trigger asthma symptoms in some people.

7. **Changes in sleep pattern**: Lack of sleep or sleep disturbances can worsen asthma symptoms.

8. **Airway remodeling**: Persistent inflammation and structural changes in the airways due to chronic asthma can also act as triggers.

9. **Medications**: Some medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs) and certain types of oral corticosteroids, can worsen asthma symptoms in some people.

10. **Acid reflux or gastroesophageal reflux disease (GERD)**: Conditions like GERD can cause asthma symptoms, particularly at night.

11. **Foods**: Some people may experience asthma-like symptoms after consuming certain foods, such as chocolate, alcohol, or foods high in tyramine.

12. **Exercise-induced asthma**: This type of asthma occurs in response to physical exertion, especially during or after exercise.

13. **Asthma of unknown cause**: This refers to asthma where the specific trigger cannot be identified.

14. **Anxiety and stress**: Emotional stress can sometimes trigger asthma symptoms.

15. **Sleep disturbances**: Disrupted sleep or sleep disturbances can worsen asthma symptoms.

It's important to note that the triggers can vary greatly from person to person. Identifying and avoiding triggers is an essential part of managing asthma.",0.662843,0.708761,0.685034,0.033642,0.3762,0.111753,0.180422
12,,"Different triggers can start an asthma attack and people differ a lot in how easily and how severely they react. Some triggers (also called inciters) only cause tightening of the airways (bronchoconstriction) that lasts for just a short time. These triggers include:

    exercise
    cigarette smoke
    changes in air temperature
    laughing
    strong smells

Other triggers (also called inducers) also increase the underlying inflammation of the airways, and may have longer-term effects. Such triggers include:

    allergens (e.g. pets, house dust mites and pollen)
    infections (e.g. colds, flu)
    certain chemicals","The main asthma triggers include viral infections (such as the common cold, influenza, or respiratory syncytial virus), allergens (like pollen, dust mites, or pet dander), exercise, cold air, and tobacco smoke. In some cases, certain foods or food additives, like sulfites or nitrates, can also trigger asthma symptoms. Emotional stress and certain medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs), aspirin, or certain corticosteroids, can also exacerbate asthma symptoms in some individuals. It's important to identify and avoid or manage these triggers to effectively manage asthma symptoms and prevent exacerbations.",0.696754,0.694858,0.695805,0.0,0.298343,0.03352,0.121547
13,,"Many irritating particles or chemicals in the air can trigger an asthma attack. Examples include:

        cigarette smoke
        diesel exhaust
        perfume or other strong scents
        household sprays
        sulphur dioxide ‘
        grain or flour dust
        sawdust

Many people with asthma who work at big industrial factories are often irritated by the poor air quality from the chemicals or fumes that are in the air. If this is effecting you then suggest to your employer to look into air systems like Integrated Air Systems Ltd to help stop asthma irritation by improving air quality.

However, there are very big differences between people in how easily and how severely they react. This depends on the severity of the asthma and how well it is treated.","Several chemicals, irritants, or substances can trigger asthma symptoms, including but not limited to:

1. Sulfites: Sulfites, found in foods like wine, dried fruits, and processed meats, can provoke asthma symptoms in sensitive individuals.
2. Formaldehyde: Found in household cleaning products, dust, and paint, formaldehyde can trigger asthma, especially in individuals with allergies.
3. Nitrogen oxides (NO2): These are common air pollutants, and exposure to them can increase the risk of asthma exacerbations, particularly in individuals with existing asthma.
4. Carbon monoxide (CO): Exposure to CO, often from vehicles or poorly ventilated spaces, can exacerbate asthma symptoms.
5. Fumes and smoke from combustion sources like cars, trucks, and industrial processes can trigger asthma symptoms, especially in individuals with allergies.
6. Certain types of laundry detergents and fabric softeners have been identified as asthma triggers.
7. Strong smells, such as those from paint, air fresheners, or cleaning products, can also provoke asthma symptoms in sensitive individuals.
8. Changes in weather, including cold, dry air, can exacerbate asthma symptoms, particularly in those with allergies.
9. Dust mites and cockroaches, common in indoor environments, can cause or worsen asthma symptoms in sensitive individuals.
10. Certain substances in the environment, like mold and mites, can lead to airway inflammation and asthma symptoms.
11. Some people may experience asthma symptoms from the use of intramuscular (IM) injections, such as those given for conditions like HIV/AIDS or certain types of cancer.
12. Some studies suggest that certain medications, including some antibiotics and certain nonsteroidal anti-inflammatory drugs (NSAIDs), may trigger asthma symptoms in sensitive individuals.

It's important to note that the specific triggers may vary for each individual, and some people may not experience symptoms from certain triggers while others may have severe reactions. If you suspect a particular substance or chemical is causing your asthma symptoms, it's crucial to consult with a healthcare provider to identify the specific cause and appropriate management strategies.",0.646716,0.686732,0.666124,0.0,0.217687,0.018223,0.108844
14,,"Only a few medications can trigger asthma. Check with your doctor or pharmacist before starting any new medicine. And if your asthma symptoms are worse after starting a new medication, you should see your doctor immediately.

The most common medicines that can trigger asthma are:

    aspirin (acetylsalicylic acid) and certain other NSAID (non-steroidal anti-inflammatory) drugs, which are used as pain relievers, and to treat arthritis and inflammatory conditions
    beta-blockers, which are used to treat high blood pressure, heart conditions, migraine or anxiety

Not all patients with asthma react to aspirin or NSAIDs, so some people with asthma can use these drugs. However, beta-blockers are likely to cause asthma symptoms in all patients with asthma and should always be avoided.","Yes, certain medications can trigger asthma symptoms or exacerbate the condition. This is often referred to as ""medication-induced asthma"" or ""medication-induced wheezing."" Examples of medications that can worsen asthma symptoms include:

1. NSAIDs (nonsteroidal anti-inflammatory drugs) such as aspirin and ibuprofen.
2. Steroids, particularly oral corticosteroids (OCS) like prednisone, when used at high doses, for extended periods, or in high potency formulations.
3. Beta-blockers, including beta-2 agonists (SABAs), which can worsen asthma symptoms in patients with heart conditions or those who have previously developed cardiovascular disease.
4. Some oral contraceptives and hormonal treatments, as they may increase airway hyperresponsiveness.
5. Some antibiotics and certain antipsychotic medications, such as clozapine, due to their potential to induce asthma-like symptoms.

It's essential for individuals taking these medications to use their inhaled corticosteroids as directed and avoid potential triggers. If symptoms worsen, they should consult their healthcare provider for adjustment or alternative treatment options.",0.719992,0.771561,0.744885,0.035851,0.35,0.093525,0.2
15,,"Yes, sudden weather changes (e.g. cold winds, humidity and storms) can trigger asthma in some people. Some of these sudden changes can cause the release of allergens, such as pollen, that can make asthma worse in people whose asthma is allergy-related. Cold air can also have a direct irritant effect on inflamed airways.","Yes, weather changes, including extreme heat and extreme cold, can trigger asthma in some individuals. This is often associated with an increased risk of asthma exacerbations and emergency healthcare visits. It's important to note that while weather can exacerbate symptoms, it is not the primary cause of asthma in most cases. The exact triggers can vary from person to person and depend on the individual's unique relationship with their environment.",0.738286,0.77384,0.755645,0.074945,0.346457,0.08,0.267717
16,,"Yes, viral respiratory infections, such as colds or flu, can trigger asthma symptoms, particularly in children. Try to avoid contact with people if you know they have a respiratory infection.","Yes, infections, including respiratory viral infections, can trigger asthma symptoms or exacerbations. For instance, respiratory syncytial virus (RSV) infection in infancy, especially in premature infants, is associated with recurrent wheezing episodes in the first year of life, which can be considered a form of asthma. Additionally, some children may experience asthma symptoms triggered by viral infections other than RSV, such as rhinovirus or parainfluenza virus. These infections can cause airway inflammation and narrowing of the airways, leading to asthma symptoms. Therefore, avoiding exposure to environmental tobacco smoke during pregnancy and the first year of life, encouraging vaginal delivery where possible, and avoiding broad-spectrum antibiotics during the first year of life can contribute to reducing the incidence of asthma in children. Furthermore, breastfeeding is advised for its other positive health benefits, not for preventing allergies and asthma.",0.703282,0.798829,0.748017,0.044441,0.215569,0.060606,0.143713
17,,"Yes. Once you are sensitised or allergic, both indoor and outdoor allergens can cause asthma symptoms and attacks, as well as other allergic symptoms such as sneezing or a runny nose. It is therefore important to consider whether your asthma is caused or worsened by allergens.

Exposure to even small amounts of airborne allergens can cause asthma symptoms. Repeated exposure may not only provoke symptoms, but may also be a cause of long-term (chronic) inflammation in the airways.

Proper advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","Yes, an allergic reaction can trigger asthma. Allergens like pollen, dust mites, and certain animal dander can cause allergic reactions, which in turn can lead to asthma symptoms such as wheezing, coughing, and shortness of breath. This relationship is often referred to as ""asthma-allergy syndrome"" or ""atopic asthma"". The severity of these allergic reactions can vary, and they may occur even in the absence of respiratory symptoms. It's important for individuals with allergies to maintain good asthma control to minimize the impact of allergic reactions on their asthma symptoms.",0.740627,0.725573,0.733023,0.0,0.373737,0.061224,0.20202
18,,"No, asthma is not a psychological condition, it is a long-term (chronic) inflammatory disease that leads to extra-sensitive and easily irritated airways, especially when it is not properly treated.

Although asthma is not a psychological condition, emotional stress can trigger the symptoms. For example, financial problems, not enjoying your work or worrying about your family can all help to trigger symptoms if you already have asthma.","Based on the available evidence and the context provided, there is no definitive answer that asthma is a psychological (psychosomatic) disease. While it's true that asthma symptoms can be influenced by psychological factors such as stress, anxiety, and depression, and that these conditions can co-exist with asthma, asthma itself is primarily a physical condition affecting the airways. The relationship between psychological factors and asthma symptoms is complex and multifactorial, involving both psychological and physiological components. Therefore, while psychological factors may play a role in asthma management and outcomes, it is not accurate to classify asthma as a psychological (psychosomatic) disease in the strictest sense.",0.694413,0.708037,0.701159,0.0,0.321839,0.069767,0.195402
19,,"People with allergic asthma can often easily identify the most common trigger factor(s) for their asthma (e.g. pets or pollen). But many people with untreated or under-treated asthma have an underlying airway inflammation that they are hardly aware of. These people will react easily to many irritants, allergens and infections, and it can be difficult to identify the most important one.

If your asthma is provoked by more than one trigger at the same time, the reaction can be stronger than if you are only exposed to one trigger. For example, an airway infection may cause you to react to stimuli that you normally would not react to. This is why triggers such as physical exercise, strong smells, plants, chemicals, smoke, weather changes, anxiety, stress and some medications can sometimes cause an asthma attack and sometimes cause no symptoms.
Why does my asthma get worse when I am upset or worried about something?

Not all people with asthma feel worse when they are upset or worried. Those who do may be easily stressed, or may cry or breathe too fast (hyperventilate) easily.

Another reason that your asthma gets worse could be that you are not being treated properly for the inflammation you have in your airways.
A person with allergic asthma can be exposed to a certain amount of the allergen without reacting. In most cases, the concentration of allergens (except pollen) will be higher indoors than outdoors. You may also be exposed to higher levels of other allergens indoors, making the level of total allergens higher than what you can tolerate.","Asthma attacks can be triggered by a variety of factors, and identifying the exact cause of an asthma attack can sometimes be challenging due to the overlapping symptoms and the potential for multiple triggers. Some common triggers include:

1. Viral respiratory infections, such as the common cold or influenza.
2. Allergens, like pollen, dust mites, or pet dander.
3. Environmental changes, such as changes in temperature or humidity.
4. Physical activities or emotional stress, which can exacerbate asthma symptoms.
5. Inhaled irritants or substances, such as smoke from cigarettes, aerosol sprays, or strong chemicals.
6. Foods or food additives that some people may be sensitive to.

Given the complexity of potential triggers, healthcare providers may use a process of elimination to identify the specific cause. This might involve tracking symptoms, performing lung function tests, and ruling out other conditions. It's also important to note that asthma attacks can sometimes be sporadic or difficult to predict, which can further complicate the diagnosis process.",0.70508,0.677207,0.690862,0.0,0.364486,0.042254,0.14486
20,,"Yes, you could if you had asthma symptoms from real Christmas trees in the past (though this is not a common allergy)! This phenomenon is called a conditioned reflex the same thing that causes your mouth to water when you see a picture of delicious food.","While there's no definitive scientific evidence that suggests the presence of a plastic Christmas tree would directly cause asthma symptoms, some individuals with asthma may experience symptoms or exacerbations in response to changes in their environment, including the presence of a new object like a plastic tree. Asthma symptoms can be influenced by various factors, including allergens, triggers, and changes in the home environment. Therefore, if you or someone else with asthma experiences worsening symptoms after installing or handling a new plastic Christmas tree, it might be worth discussing with a healthcare provider to ensure it's not a new allergen or trigger.",0.674596,0.693881,0.684103,0.0,0.2,0.054054,0.12
21,,"Asthma symptoms typically come and go. You have trouble breathing, your chest feels tight and you can hear wheezing when you breathe or cough. These symptoms often occur during exercise or during the night.

An asthma attack is when your symptoms rapidly become more severe, usually rather suddenly. During an asthma attack, you have more trouble breathing.

You may get used to the asthma symptoms and not realise that your airflow is impaired and could be improved by treatment.

When your asthma is under good control, the airways are clear and air flows easily in and out.","Asthma is a chronic respiratory condition characterized by variable airflow obstruction, leading to recurrent wheezing, shortness of breath, chest tightness, and coughing. For some individuals, symptoms may be mild and well-controlled with appropriate treatment. However, for others, symptoms can be severe and debilitating, even at night or during sleep. Asthma can be triggered by various factors, including allergens, infections, exercise, cold air, stress, and certain medications. It's important to note that asthma symptoms may not always be present, and diagnosing asthma can sometimes be challenging, especially in children. Early and accurate diagnosis, as well as consistent management, can significantly improve quality of life for those living with asthma.",0.723241,0.740039,0.731543,0.0,0.318841,0.029268,0.154589
