indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
10,,"Some causes of symptoms (triggers) are common to all people with asthma, and some are more individual, especially allergens. There are very big differences between people in how easily and how severely they react. The severity of the symptoms or an attack can differ in the same person at different times, and treatment can also be more or less effective.

Your asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days (or longer periods). However, if asthma is properly treated, there can also be long periods without symptoms or attacks.","Asthma symptoms arise from triggers like allergens, infections, or exercise, while attacks occur when severe inflammation triggers bronchospasm. These conditions disrupt airflow and cause respiratory distress. 

\boxed{Asthma symptoms result from triggers such as allergens, infections, or exercise, while attacks stem from severe inflammation leading to airway narrowing.}",0.670154,0.650165,0.660008,0.0,0.147651,0.0,0.120805
11,,"Asthma triggers are factors that start asthma symptoms or an asthma attack by irritating the airways or worsening the inflammation in the airways. These triggers can provoke attacks in individuals who already have a tendency to asthma, but they are not necessarily part of the cause of that tendency. The following triggers can cause asthma symptoms or start an asthma attack:

    infections, usually those caused by a virus (e.g. colds or flu)
    allergens, most commonly from house dust mites, pets or pollen
    exercise, especially in cold weather
    emotions, such as excitement, fear or anger
    irritants, such as air pollution
    smoking people with asthma and the parents of asthmatic children should avoid smoking
    changes in the weather (e.g. a cold spell)
    pressure on chest
    food additives, such as tartrazine (an artificial food colouring), or food allergens, such as peanuts (sensitised or allergic individuals can have a very severe allergic reaction).
    certain medications some people may be allergic to some drugs (e.g. aspirin).

When the airways have been inflamed for a long time, they become extra-sensitive. This means that they react faster and more strongly to various triggers, such as allergens, viruses, dust, smoke and stress.","Asthma triggers are factors that can cause or worsen asthma symptoms, varying widely among individuals. Common triggers include:

### **1. Environmental Triggers**  
- **Allergens**: Pollen, dust mites, pet dander, mold, pet fur, or cockroaches.  
- **Air Pollutants**: Smoke, exhaust fumes, industrial chemicals, or volatile organic compounds (VOCs).  
- **Weather Changes**: Cold air, humidity shifts, or sudden temperature drops.  
- **Smoke/Particulate Matter**: Secondhand smoke, wildfires, or industrial pollution.  

### **2. Physical Triggers**  
- **Physical Activity**: Exercise, running, or sports that provoke bronchoconstriction.  
- **Emotional Stress**: Anxiety, depression, or panic attacks can trigger asthma attacks.  
- **Sudden Changes**: Cold exposure, sudden temperature shifts, or abrupt posture changes.  

### **3. Chemical/Substances**  
- **Medications**: Beta-blockers, NSAIDs, or certain antibiotics.  
- **Food Allergies**: Triggering reactions like food sensitivities.  
- **Household Products**: Cleaning chemicals, perfumes, or strong fragrances.  

### **4. Lifestyle Factors**  
- **Smoking/Cigarette Exposure**: A major trigger for many.  
- **Air Travel**: Rapid flights or confined spaces can exacerbate symptoms.  
- **Sleep Apnea**: Can contribute to airway inflammation.  

### **5. Other Triggers**  
- **Irritants**: Strong odors, strong perfumes, or strong sunlight.  
- **Infections**: Viral or bacterial infections (e.g., flu) may precede asthma flares.  
- **Exercise-Induced Asthma**: Physical exertion can trigger attacks in some.  

### **Key Notes**  
- **Individual Variability**: Triggers differ based on genetics, environment, and personal history.  
- **Management**: Avoiding known triggers, using inhalers (e.g., rescue meds), and consulting healthcare providers for personalized plans.  
- **Monitoring**: Track symptoms and triggers to adjust treatment effectively.  

Asthma management often involves identifying and avoiding triggers while balancing overall health. Always work with a healthcare provider for tailored strategies.",0.615321,0.687619,0.649464,0.040267,0.31746,0.045558,0.145125
12,,"Different triggers can start an asthma attack and people differ a lot in how easily and how severely they react. Some triggers (also called inciters) only cause tightening of the airways (bronchoconstriction) that lasts for just a short time. These triggers include:

    exercise
    cigarette smoke
    changes in air temperature
    laughing
    strong smells

Other triggers (also called inducers) also increase the underlying inflammation of the airways, and may have longer-term effects. Such triggers include:

    allergens (e.g. pets, house dust mites and pollen)
    infections (e.g. colds, flu)
    certain chemicals","The main asthma triggers include allergens, irritants, exercise, cold air, and respiratory infections. 

\boxed{Allergens, irritants, exercise, cold air, and respiratory infections}",0.67522,0.618766,0.645762,0.0,0.178571,0.036364,0.160714
13,,"Many irritating particles or chemicals in the air can trigger an asthma attack. Examples include:

        cigarette smoke
        diesel exhaust
        perfume or other strong scents
        household sprays
        sulphur dioxide ‘
        grain or flour dust
        sawdust

Many people with asthma who work at big industrial factories are often irritated by the poor air quality from the chemicals or fumes that are in the air. If this is effecting you then suggest to your employer to look into air systems like Integrated Air Systems Ltd to help stop asthma irritation by improving air quality.

However, there are very big differences between people in how easily and how severely they react. This depends on the severity of the asthma and how well it is treated.","Asthma triggers vary widely but commonly include **allergens** (e.g., pollen, dust mites, pet dander), **irritants** (e.g., smoke, air pollution, strong odors), **environmental factors** (e.g., cold air, humidity, weather changes), **physical activities** (exercise), and **other substances** (e.g., certain medications, food allergens). These can act directly or indirectly by inflaming airways, triggering inflammation, or disrupting the immune system. Individual responses differ, so identifying personal triggers through medical consultation is key. Proper management often involves avoiding known irritants, using inhalers, and monitoring symptoms.",0.638561,0.674922,0.656238,0.0,0.166667,0.0,0.098039
14,,"Only a few medications can trigger asthma. Check with your doctor or pharmacist before starting any new medicine. And if your asthma symptoms are worse after starting a new medication, you should see your doctor immediately.

The most common medicines that can trigger asthma are:

    aspirin (acetylsalicylic acid) and certain other NSAID (non-steroidal anti-inflammatory) drugs, which are used as pain relievers, and to treat arthritis and inflammatory conditions
    beta-blockers, which are used to treat high blood pressure, heart conditions, migraine or anxiety

Not all patients with asthma react to aspirin or NSAIDs, so some people with asthma can use these drugs. However, beta-blockers are likely to cause asthma symptoms in all patients with asthma and should always be avoided.","Yes, certain medications can trigger or exacerbate asthma symptoms. While not all drugs affect everyone, some substances interact with the body's immune system or respiratory function to worsen asthma. Here are common examples:

### **Medications That May Trigger Asthma:**
1. **Beta-Blockers** (e.g., propranolol, metoprolol):  
   - Can cause bronchoconstriction, reducing airflow and worsening asthma symptoms. Often used for heart conditions but may interact with asthma.

2. **Antibiotics** (e.g., penicillin, amoxicillin):  
   - Some antibiotics are linked to allergic reactions or asthma exacerbations in sensitive individuals.

3. **NSAIDs** (e.g., ibuprofen, aspirin):  
   - Can irritate airways and trigger asthma-like symptoms, especially in those with sensitivities.

4. **Antihistamines** (e.g., diphenhydramine):  
   - May cause dryness or inflammation in the airways, potentially contributing to asthma.

5. **Corticosteroids** (e.g., prednisone):  
   - While often used for inflammation, high doses or long-term use may increase asthma risk in some cases.

6. **Antihistamines** (e.g., diphenhydramine):  
   - Similar to beta-blockers, they can constrict airways.

7. **Steroids** (e.g., prednisone):  
   - May affect immune responses, potentially triggering asthma in susceptible individuals.

### **Key Considerations:**
- **Individual Variability**: Reactions depend on genetics, prior allergies, and overall health.
- **Underlying Conditions**: Asthma often coexists with other triggers (e.g., allergens, pollution), so medications may interact with these.
- **Medical Guidance**: Consult a healthcare provider to identify personal triggers and adjust treatment plans.

### **Management Tips:**
- Avoid known triggers (e.g., allergens, cold air).
- Use inhalers as prescribed, especially during flare-ups.
- Discuss medication interactions with a doctor, particularly if asthma worsens.

While some medications are manageable, others require careful monitoring. Always work with a healthcare team to balance efficacy and safety.",0.639744,0.738788,0.685708,0.0,0.346253,0.057143,0.165375
15,,"Yes, sudden weather changes (e.g. cold winds, humidity and storms) can trigger asthma in some people. Some of these sudden changes can cause the release of allergens, such as pollen, that can make asthma worse in people whose asthma is allergy-related. Cold air can also have a direct irritant effect on inflamed airways.","Yes, weather changes can trigger asthma symptoms in many individuals. Key factors include:  
- **Cold air**: Can cause bronchoconstriction and inflammation.  
- **High humidity**: May worsen airway irritation and mold growth.  
- **Pollen/allergens**: Often linked to seasonal weather shifts (e.g., spring/summer pollen peaks).  
- **Outdoor exposure**: Increased pollen, dust, or outdoor activity during storms.  
- **Wind/airflow**: Stirs up allergens or triggers physical activity.  

Individual sensitivity varies, but weather is a common environmental trigger. Consult a healthcare provider for personalized advice. Always monitor symptoms during extreme weather.",0.6789,0.767584,0.720523,0.052903,0.285714,0.115942,0.185714
16,,"Yes, viral respiratory infections, such as colds or flu, can trigger asthma symptoms, particularly in children. Try to avoid contact with people if you know they have a respiratory infection.","Yes, infections can trigger asthma symptoms or exacerbate existing asthma conditions. Here’s how:

1. **Inflammation and Immune Response**:  
   Infections (e.g., viral, bacterial, or fungal) provoke immune responses that increase airway inflammation, mucus production, and bronchoconstriction—key features of asthma. This can worsen symptoms like wheezing, shortness of breath, or chest tightness.

2. **Viral Infections**:  
   Viruses like influenza, rhinoviruses, or coronaviruses are common triggers. They often cause acute respiratory infections that heighten airway sensitivity and reduce lung function, increasing asthma risk.

3. **Chronic Infections**:  
   Persistent infections (e.g., chronic bronchitis, sinusitis) can lead to ongoing inflammation, making asthma management harder. They may also contribute to allergic reactions or postnasal drip, further complicating breathing.

4. **Bacterial Infections**:  
   While less common than viruses, bacterial infections (e.g., pneumonia) can cause systemic inflammation or respiratory distress, potentially triggering asthma attacks, especially in susceptible individuals.

5. **Mechanisms of Trigger**:  
   - **Bronchoconstriction**: Infections increase mucus viscosity and narrow airways.  
   - **Immune Activation**: Inflammatory cytokines may sensitize airways to triggers.  
   - **Postnasal Drip**: Infections can cause mucus buildup, irritating airways.

6. **Exacerbation Risk**:  
   Infections often act as ""trigger"" events for asthma attacks, particularly in individuals with pre-existing conditions. They may also increase the likelihood of developing new asthma episodes or worsening control.

**Management Considerations**:  
- Avoid exposure to infections when asthma is active.  
- Use rescue inhalers (e.g., short-acting beta agonists) during infections.  
- Monitor for worsening symptoms and consult a healthcare provider for tailored advice.

Infections are recognized as a significant environmental factor in asthma management, underscoring the importance of addressing infections proactively.",0.613587,0.749436,0.674741,0.012903,0.125874,0.035211,0.090909
17,,"Yes. Once you are sensitised or allergic, both indoor and outdoor allergens can cause asthma symptoms and attacks, as well as other allergic symptoms such as sneezing or a runny nose. It is therefore important to consider whether your asthma is caused or worsened by allergens.

Exposure to even small amounts of airborne allergens can cause asthma symptoms. Repeated exposure may not only provoke symptoms, but may also be a cause of long-term (chronic) inflammation in the airways.

Proper advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","Yes, allergic reactions can indeed trigger asthma symptoms. Here's how this connection works:

1. **Immune-Mediated Inflammation**: Allergies involve the immune system releasing histamines and other inflammatory mediators in response to allergens (e.g., pollen, dust mites, or food). These substances cause airway inflammation, swelling, and narrowing of the airways, similar to asthma's hallmark symptoms.

2. **Bronchoconstriction**: In allergic asthma, inflammation can lead to excessive mucus production and tightening of bronchial muscles, causing wheezing, shortness of breath, and difficulty breathing—core features of asthma.

3. **Cross-Reactivity**: Some allergens (e.g., pollen, pet dander) may also directly irritate airways, exacerbating asthma-like symptoms even without a full-blown allergic reaction.

4. **Medication Interactions**: Allergic reactions to medications (e.g., antihistamines) might indirectly affect asthma by triggering systemic inflammation or side effects.

5. **Recognized Condition**: Allergic asthma is a well-documented condition where allergies exacerbate pre-existing asthma or contribute to new-onset cases. It often coexists with other triggers like exercise or cold air.

In summary, allergies can act as a catalyst for asthma by amplifying inflammation and airway constriction, making them a significant factor in managing asthma-related symptoms. Always consult healthcare providers for personalized advice when considering such interactions.",0.657725,0.704859,0.680477,0.0,0.309677,0.025974,0.135484
18,,"No, asthma is not a psychological condition, it is a long-term (chronic) inflammatory disease that leads to extra-sensitive and easily irritated airways, especially when it is not properly treated.

Although asthma is not a psychological condition, emotional stress can trigger the symptoms. For example, financial problems, not enjoying your work or worrying about your family can all help to trigger symptoms if you already have asthma.","Asthma is generally classified as a **physical chronic respiratory condition** rather than a purely psychosomatic disease. However, its management and exacerbation are significantly influenced by psychological factors, making it a **biopsychosocial phenomenon**. Here's a breakdown:

### Key Points:
1. **Primary Cause**: Asthma is primarily a chronic inflammatory disorder of the airways, involving immune responses, allergies, and genetic predispositions. While stress, anxiety, or depression can **trigger or worsen symptoms** (e.g., via heightened stress hormones or inflammation), these are secondary factors rather than the core pathology.

2. **Psychological Influence**: 
   - Stress and anxiety can exacerbate asthma attacks by increasing cortisol levels and inflammation.
   - Depression or chronic stress may reduce adherence to treatment or amplify symptom severity.
   - Cognitive-behavioral approaches (e.g., mindfulness) are sometimes used adjunctively to manage symptoms.

3. **Psychosomatic Considerations**: 
   - Some conditions (e.g., irritable bowel syndrome, chronic pain) are debated as psychosomatic due to mind-body interactions. Asthma shares this complexity but is not universally classified as such.
   - Research suggests a bidirectional relationship: psychological well-being impacts physical health, and vice versa.

4. **Clinical Perspective**: 
   - Most guidelines (e.g., GINA, GINA guidelines) emphasize **biological mechanisms** as primary, though psychological care is often integrated into holistic care.
   - Asthma management typically includes pharmacological (inhalers, steroids) and lifestyle interventions, alongside addressing stress management.

### Conclusion:
Asthma is **not strictly psychosomatic** but reflects an interplay between physical and psychological factors. While psychological stressors can influence outcomes, it is fundamentally a physical disease. However, recognizing its role in patient well-being underscores the importance of addressing mental health alongside medical treatment. Thus, while not ""purely"" psychosomatic, asthma exemplifies how psychological and physical health are interconnected in chronic conditions. 

In summary: **Yes, but with nuance**—psychological factors are significant contributors, yet asthma remains rooted in physiological processes.",0.615103,0.718972,0.662994,0.0,0.183844,0.039216,0.111421
19,,"People with allergic asthma can often easily identify the most common trigger factor(s) for their asthma (e.g. pets or pollen). But many people with untreated or under-treated asthma have an underlying airway inflammation that they are hardly aware of. These people will react easily to many irritants, allergens and infections, and it can be difficult to identify the most important one.

If your asthma is provoked by more than one trigger at the same time, the reaction can be stronger than if you are only exposed to one trigger. For example, an airway infection may cause you to react to stimuli that you normally would not react to. This is why triggers such as physical exercise, strong smells, plants, chemicals, smoke, weather changes, anxiety, stress and some medications can sometimes cause an asthma attack and sometimes cause no symptoms.
Why does my asthma get worse when I am upset or worried about something?

Not all people with asthma feel worse when they are upset or worried. Those who do may be easily stressed, or may cry or breathe too fast (hyperventilate) easily.

Another reason that your asthma gets worse could be that you are not being treated properly for the inflammation you have in your airways.
A person with allergic asthma can be exposed to a certain amount of the allergen without reacting. In most cases, the concentration of allergens (except pollen) will be higher indoors than outdoors. You may also be exposed to higher levels of other allergens indoors, making the level of total allergens higher than what you can tolerate.","It is challenging to pinpoint asthma triggers due to a combination of factors that vary significantly among individuals. Here are key reasons:  

1. **Individual Variability**: Triggers depend on personal history, genetics, and lifestyle. What affects one person may not impact another, making it hard to identify commonalities.  
2. **Delayed Onset**: Symptoms may emerge gradually or after prolonged exposure, obscuring the exact trigger.  
3. **Subtle or Invisible Triggers**: Allergens, pollutants, or lifestyle factors (e.g., stress, smoking) may not be immediately apparent or directly linked to attacks.  
4. **Environmental Complexity**: Triggers often depend on context (e.g., pollen seasons, indoor allergens, or weather changes), complicating identification.  
5. **Overlapping Conditions**: Asthma coexists with other issues (e.g., allergies, sinusitis) that mask or mimic symptoms.  
6. **Lack of Awareness**: Some may not recognize symptoms as triggers until an attack occurs, or fail to connect them to known risks.  
7. **Type-Specific Triggers**: Allergic, eosinophilic, or non-allergic asthma subtypes respond differently to various factors.  
8. **Medication Interactions**: Certain drugs (e.g., beta-blockers) can exacerbate asthma unpredictably.  
9. **Psychological Factors**: Stress or anxiety may trigger attacks independently of environmental cues.  
10. **Incomplete Tracking**: Without detailed symptom logs or medical records, identifying patterns is difficult.  

Understanding these challenges often requires self-awareness, professional guidance (e.g., allergists or pulmonologists), and careful symptom monitoring. While difficult, recognizing patterns over time can lead to effective management and reduced triggers.",0.639533,0.665257,0.652141,0.027201,0.301205,0.020161,0.11245
