indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
29,,"No, there is not yet a total cure for asthma.

The causes of asthma are not fully understood. Sometimes children with asthma can grow out of their symptoms, or many years of regular treatment with anti-inflammatory asthma medication may make the disease disappear. However, asthma may recur again later in life in both these groups of patients.

Asthma does not stay the same, but changes over time, and every person with asthma has good days and bad days. It is tempting to think that your asthma has been cured if you have not had symptoms for a long time, but you will usually still have a tendency to asthma if you are exposed to the appropriate triggers in the future.

Allergy treatment using hyposensitisation (often called allergy vaccination) can very occasionally achieve a near-cure of asthma in someone with specific reactions to known allergens, but is unhelpful for most people.","Asthma is a chronic condition characterized by persistent inflammation and narrowing of airways, making it difficult to breathe. While there is **no universal ""cure""** for asthma, many people manage it effectively through a combination of strategies. Here’s a balanced perspective:

### 1. **Not a Curable Disease, But Manageable**  
   - Asthma cannot be ""cured"" in the traditional sense because it involves complex immune responses and structural changes in the airways. However, **it is not a life-threatening condition** when well-controlled.  
   - Many people achieve significant improvement in symptoms and quality of life through proper management.

### 2. **Management Focuses on Control, Not Elimination**  
   - **Medications**: Inhalers (e.g., bronchodilators, corticosteroids), oral drugs, and biologics target inflammation and trigger responses. Biologics (e.g., anti-IgE, anti-IgA) specifically address allergic pathways.  
   - **Triggers**: Avoiding allergens (pollen, dust mites), managing exercise, stress, and smoking reduces flare-ups.  
   - **Lifestyle Adjustments**: Regular exercise, maintaining a healthy weight, and avoiding extreme weather (e.g., cold air) help stabilize symptoms.

### 3. **Variability in Severity**  
   - Some individuals experience mild, intermittent asthma, while others face severe, life-impacting episodes. Genetics, allergies, and environmental factors influence outcomes.  
   - With proper care, many achieve stable control, allowing them to lead active, fulfilling lives.

### 4. **Emerging Therapies Offer Hope**  
   - Advances like **mucosal therapies**, **personalized biologics**, and **telemedicine** improve quality of life.  
   - Research continues to refine treatments, offering new options for those with resistant asthma.

### 5. **Important Considerations**  
   - **Not All Triggers Are Identifiable**: Some asthma is linked to unknown factors (e.g., gut microbiome), requiring tailored approaches.  
   - **Long-Term Commitment**: Regular monitoring and adjustments are key to preventing complications.

### Conclusion  
While asthma may not be ""cured,"" it is **not a terminal condition**. With consistent management, many people experience reduced symptoms, better control, and improved life expectancy. The goal is often to live well *with* asthma rather than against it. If symptoms significantly impact daily life, consulting a specialist (e.g., allergist, pulmonologist) ensures personalized care. Hope and proactive management can transform asthma from a burden into a manageable part of life.",0.614835,0.71307,0.660319,0.0,0.28866,0.033126,0.119588
30,,"Whether you can outgrow your asthma depends on how old you were when it started and how severe it was at the time. Around half the children with mild asthma will have no symptoms by the time they reach their mid-teens. Asthma does, however, often recur in adulthood. Children with more severe asthma are less likely to be free of symptoms when they get older.

Asthma that develops in adulthood can be associated with long-term exposure to specific triggers, such as chemicals or pollution, and can sometimes be greatly improved if the triggers are avoided.

Most asthma can be well controlled with appropriate medication, but as an adult you are unlikely to outgrow it completely.","The question of whether one can ""outgrow"" asthma depends on individual circumstances, but here’s a balanced overview:

### **Can Asthma Outgrow It?**
- **Possible Yes**: Some children and adults with asthma experience **remissions** or significant improvement over time, often due to better management, age-related changes, or reduced triggers. This can lead to fewer symptoms and fewer flare-ups.
- **Possible No**: For others, asthma may persist or worsen despite treatment. Factors like genetics, environmental exposures, severity, and lack of adherence to medication can influence outcomes.

### **Key Considerations**
1. **Age and Development**: Younger children may see improvement as their immune systems mature, while adults might manage symptoms better with age.
2. **Severity and Triggers**: Mild cases often improve, but severe or chronic asthma may require ongoing treatment.
3. **Individual Variability**: Genetics, allergies, and lifestyle factors (e.g., smoking, pollution) shape outcomes.
4. **Management**: Even if symptoms improve, regular monitoring and treatment may still be necessary to prevent complications.

### **What to Expect**
- Some individuals may transition to a ""well-controlled"" state with minimal symptoms.
- Others may need continued use of medications (e.g., inhalers) or lifestyle adjustments (e.g., avoiding triggers).

### **Conclusion**
While **not universal**, many people do experience reduced or eliminated asthma symptoms over time. However, it’s crucial to consult a healthcare provider to determine if your specific case aligns with potential outcomes. Treatment plans are tailored to individual needs, balancing effectiveness with quality of life. 

Asthma management often requires ongoing care, but with proper guidance, many people achieve significant improvement or stability. Always work with a specialist to personalize your approach.",0.627188,0.723418,0.671875,0.0,0.285714,0.026596,0.142857
31,,"Asthma is a long-term (chronic) disease, and the tendency to develop asthma symptoms is probably life-long. In some children, symptoms only appear intermittently. Also, some children with mild asthma will have no symptoms by the time they reach their mid-teens.","Asthma is generally considered a **chronic condition** characterized by persistent inflammation of the airways, leading to recurring episodes of breathing difficulties. While it is not inherently life-threatening in most cases, its management often involves lifelong adherence to medications (e.g., inhalers, corticosteroids) and lifestyle adjustments. Here’s a nuanced breakdown:

### Key Points:
1. **Chronic Nature**:  
   Asthma is a long-term condition that can fluctuate in severity. Some individuals experience well-managed symptoms for decades, while others may require ongoing treatment or face worsening over time.

2. **Management Variability**:  
   - **Controlled Cases**: Many people achieve stable control through personalized treatment plans (e.g., biologics, leukotriene modifiers), allowing them to lead normal lives.  
   - **Persistent Cases**: Others may struggle with frequent exacerbations, requiring regular monitoring and adjustments to avoid crises.  

3. **Not Curable, But Manageable**:  
   While asthma cannot always be ""cured,"" it is rarely a terminal diagnosis. Many patients achieve remission or achieve functional improvement with proper care. However, severe cases may necessitate lifelong management or even a reduced quality of life over time.

4. **Factors Influencing Outcomes**:  
   - Genetics, environmental triggers (allergies, pollution), and adherence to treatment play critical roles.  
   - Early intervention and consistent care can prevent progression to irreversible complications.  

5. **Not Universally ""Life-Long""**:  
   While asthma itself is lifelong, its impact diminishes with effective management. Some individuals may outgrow symptoms or transition to stable control, avoiding chronic disability. Others may require lifelong care, but this varies widely.

### Conclusion:  
Asthma is **not inherently life-long** in the sense of being a death sentence, but it demands sustained attention. Its status as a ""life-long disease"" depends on individual health trajectories, treatment adherence, and personal circumstances. Proper management can often mitigate its impact, allowing many to lead fulfilling lives despite the condition’s chronic nature. Always consult healthcare providers for personalized guidance.",0.591043,0.726893,0.651967,0.009431,0.140351,0.035294,0.093567
32,,"Firstly, try to discover what triggers your asthma. Common triggers include tobacco smoke, cold air and exercise.

    You should be strict about no smoking inside your home and other places where you spend time. Exposure to tobacco smoke makes asthma worse in most people.
    Cold air triggers symptoms more easily when you are not getting enough treatment for your asthma, and increasing your dose of anti-inflammatory medication will often help.
    Exercise is important and should normally not be discouraged, because asthma symptoms during or following exercise can usually be prevented by good medication.
    Pressure on the chest can be caused by situations like sleeping on your back as this builds the pressure, making you uncomfortable and asthmatic. You can prevent this by simply getting a memory foam mattress.

Some allergens can be avoided. For example, if you are allergic to horses or cats you should keep away from them. Other allergens and environmental triggers, such as house dust mite, pollen and air pollution, are more difficult to avoid completely.

Remember there is a difference between triggers that cause inflammation (inducers) and those that only cause temporary symptoms. Full advice about which allergens and environments you should avoid can only be given after talking to your doctor and often after you have been tested for allergies.","To avoid common asthma triggers, identify and minimize exposure to allergens, pollutants, and irritants by maintaining a clean environment, using air purifiers, and consulting healthcare providers for tailored strategies. This approach helps prevent exacerbations and improves overall control.  
\boxed{Identify and reduce allergens, pollutants, and irritants through environmental adjustments and medical guidance.}",0.676674,0.639413,0.657516,0.0,0.171642,0.015038,0.11194
33,,"It is important that your home is easy to ventilate and keep clean, particularly the floors. Wood, tile or linoleum flooring is better than fitted textile carpeting, which tends to collect a lot of dust, dust mites and allergens.

In general, do not keep furry animals or birds, even if you are not specifically allergic to them, as they will lead to an increase in the amount of house dust.

Try to avoid strong perfumes, aftershave, deodorants and fragrant flowers inside the house, as these are all possible triggers of asthma.

Do not allow anyone to smoke indoors (and avoid other smoky environments such as bars).","Improving your home environment can significantly enhance comfort and health, especially for those managing asthma. Here are practical steps to create a healthier space tailored to your needs:

### 1. **Reduce Allergens & Pollutants**  
   - **Clean regularly**: Use HEPA filters in HVAC systems, vacuum frequently, and wash bedding weekly to minimize dust mites, pet dander, and mold spores.  
   - **Limit pet exposure**: Keep pets out of bedrooms or use hypoallergenic pet products.  
   - **Avoid smoke/air pollution**: Close windows during high-pollution days and use air purifiers with HEPA filters.  

### 2. **Improve Air Quality**  
   - **Use air purifiers**: Place HEPA air purifiers in common areas to trap dust, pollen, and pet dander.  
   - **Control humidity**: Use dehumidifiers to prevent mold growth and humidifiers to reduce static cling and dust mites.  
   - **Avoid strong chemicals**: Opt for natural cleaning products and non-toxic paints to minimize volatile organic compounds (VOCs).  

### 3. **Manage Humidity & Mold**  
   - **Fix leaks promptly**: Address leaks in walls, roofs, or windows to prevent mold growth.  
   - **Use exhaust fans**: Keep them open during cooking or showering to reduce moisture buildup.  

### 4. **Optimize Ventilation**  
   - **Open windows strategically**: Allow fresh air circulation while avoiding drafts that trap pollutants.  
   - **Use exhaust systems**: Ensure kitchen and bathroom ventilation systems are functional.  

### 5. **Maintain a Clean Environment**  
   - **Declutter**: Reduce clutter to minimize dust accumulation and allergen sources.  
   - **Regular maintenance**: Clean air vents, light fixtures, and electronics to prevent mold or dust buildup.  

### 6. **Consider Health-Focused Upgrades**  
   - **Air quality monitors**: Track indoor air quality (e.g., CO2 levels, VOCs) to identify issues early.  
   - **Natural materials**: Use non-toxic materials (e.g., bamboo, cotton) in furniture and decor to reduce chemical exposure.  

### 7. **Address Specific Triggers**  
   - **Allergies**: Keep windows closed during high-pollen seasons; use air purifiers with allergen-specific filters.  
   - **Asthma triggers**: Avoid strong fragrances, perfumes, and synthetic fragrances in the home.  

### 8. **Prioritize Safety & Comfort**  
   - **Secure windows/doors**: Prevent drafts that bring in allergens or pests.  
   - **Ensure safety**: Keep fire extinguishers and smoke detectors accessible.  

By addressing these areas, you create a safer, more comfortable space that supports better respiratory health. Regular maintenance and mindful choices can reduce asthma triggers while enhancing overall well-being. Adjust strategies based on your specific sensitivities and home conditions! 🌿🏡",0.584975,0.672593,0.625732,0.0,0.178723,0.017094,0.114894
34,,"If you have allergic asthma, it is especially important to avoid or at least reduce your exposure to the relevant allergens. If you are allergic to pets, such as cats and dogs, you should not keep them indoors. You should also reduce your contact with other peoples pets, especially indoors.

Use a vacuum cleaner with a HEPA (high efficiency particulate air) filter and double bags. You may also feel better if you avoid having dust-collecting textiles and furniture.","If you're allergic to pets or furry animals, managing exposure is key to minimizing symptoms. Here are practical steps to help reduce your risk:

### 1. **Reduce Exposure**
   - **Limit Time Spent Near Pets**: Avoid areas where pets are present (e.g., play areas, closets) during peak allergy seasons.
   - **Use Air Purifiers**: Install HEPA filters or air purifiers with HEPA/activated carbon filters to trap allergens indoors.
   - **Close Windows/Doors**: Keep windows and doors closed during outdoor pet visits to limit exposure to dander or pollen.

### 2. **Protective Measures**
   - **Wear Allergies-Proof Clothing**: Use hypoallergenic fabrics (e.g., silk, cotton blends) and wear masks rated for allergens (e.g., N95 masks).
   - **Carry Antihistamines**: Keep over-the-counter antihistamines or nasal sprays nearby for quick relief.
   - **Avoid Trigger Foods**: Some allergens (e.g., dairy, nuts) can exacerbate reactions—opt for low-allergen diets if needed.

### 3. **Environmental Adjustments**
   - **Indoor Plants**: Use low-pollen plants (e.g., spider plants, snake plants) to reduce airborne particles.
   - **Ventilation**: Open windows only when outdoors, but ensure proper airflow to avoid indoor buildup.

### 4. **Consult a Specialist**
   - **Allergy Testing**: A healthcare provider can confirm your specific allergens and recommend personalized treatments (e.g., immunotherapy).
   - **Consult a Dermatologist**: For chronic allergies, they may suggest antihistamines, nasal corticosteroids, or other therapies.

### 5. **Communicate with Pets**
   - If you’re considering reducing pet ownership, discuss alternatives (e.g., hypoallergenic pets like fish or reptiles) or adopt pets with lower allergen potential.

### 6. **Monitor Triggers**
   - Track symptoms (e.g., sneezing, itching) to identify patterns and adjust strategies accordingly.

By combining these steps, you can create a safer environment while managing allergies effectively. Always prioritize your health and consult a professional for tailored advice! 🐾💙",0.595638,0.709171,0.647465,0.0,0.211111,0.039106,0.116667
35,,It is not scientifically proven that a central vacuum cleaner is more effective than a modern vacuum cleaner with a HEPA (high efficiency particulate air) filter and double bags.,"When considering whether to invest in a central vacuum cleaner, especially in the context of asthma or general air quality concerns, here are key factors to weigh:

### **Pros of a Central Vacuum:**
1. **Air Circulation:** Central vacuums are designed to circulate air throughout a large space (e.g., homes, offices), which can help reduce stagnant air and allergens, potentially benefiting those with allergies or asthma.
2. **Efficiency:** They often operate quietly and efficiently, reducing noise disturbances in shared spaces.
3. **Targeted Use:** Ideal for homes with multiple floors, basements, or large living areas where manual cleaning is impractical.

### **Cons/Considerations:**
1. **Not a Medical Treatment:** A central vacuum does not address asthma directly. It’s a tool for managing air quality but should complement (not replace) medical care.
2. **Maintenance:** Requires regular cleaning, filter changes, and maintenance, which can add cost and effort.
3. **Not Suitable for Small Spaces:** Overkill for single-room homes unless you have specific needs (e.g., pet hair, dust mites).
4. **Allergies/Asthma Specificity:** While helpful for general air quality, it may not target asthma triggers (e.g., mold, pet dander) as effectively as specialized systems (e.g., HEPA filters).

### **Recommendations:**
- **Assess Your Needs:** If you have allergies, asthma, or sensitivities to dust/mold, a central vacuum *might* help, but pair it with air purifiers or HEPA filters for better results.
- **Consult a Professional:** If unsure, consult an HVAC specialist or allergist to determine if air quality improvements are critical.
- **Consider Alternatives:** If budget or space limits make a central vacuum impractical, explore portable vacuums, HEPA air purifiers, or regular cleaning routines.

### **Final Thought:**
A central vacuum can be a useful tool for maintaining a healthier environment, but it’s not a substitute for addressing underlying health concerns. Balance practicality with your specific needs—prioritize solutions that align with your lifestyle and health goals. If in doubt, start small (e.g., a portable vacuum) and scale up based on results.",0.555695,0.70633,0.622023,0.006681,0.096045,0.017045,0.067797
36,,"House dust mites and their allergens are difficult to avoid. Try to keep your house, and especially the living area and the bedrooms, dry and well ventilated. Avoid textile floor coverings.

If possible, let someone else do the cleaning. Mop the floors instead of vacuuming them.

It can be a good idea to encase pillows, quilts and mattresses in airtight covers that do not allow dust mites or their allergens to pass through. Alternatively, wash your pillow, blanket and bedding regularly at 60C. Previously, it was recommended that you put your pillow in the freezer regularly to reduce the number of dust mites, but this is unnecessary if you get a cover for your pillow and mattress that does not let the dust mites through. Ask your doctor for advice.

Use a vacuum cleaner with a HEPA (high efficiency particulate air) filter and double bags. You may also feel better if you avoid having dust-collecting textiles and furniture.","If you're allergic to dust mites, managing your environment and lifestyle can help reduce exposure and alleviate symptoms. Here are practical steps to consider:

### 1. **Control Humidity**  
   - Dust mites thrive in high humidity (above 50%). Keep indoor humidity below 50% using dehumidifiers or air purifiers.  
   - Use exhaust fans in bedrooms/crawl spaces to reduce moisture buildup.

### 2. **Clean Regularly**  
   - Wash bedding, curtains, and mattresses weekly in hot water (130°F/54°C) to kill mites.  
   - Vacuum floors and furniture frequently, especially under furniture where dust mites accumulate.

### 3. **Filter Air Quality**  
   - Install **HEPA air purifiers** in bedrooms or common areas to trap allergens.  
   - Use portable air purifiers in high-risk zones (e.g., near bedding).

### 4. **Avoid Triggers**  
   - Reduce clutter (clutter can harbor dust mites) and keep pets away from sleeping areas (pets can increase mite counts).  
   - Avoid smoking or strong perfumes/chemicals indoors, which can exacerbate allergies.

### 5. **Check Your Environment**  
   - Test for dust mite allergens in your home and consider professional testing if levels are high.  
   - If you have asthma, ensure your doctor reviews your treatment plan (e.g., adding antihistamines or nasal corticosteroids).

### 6. **Consider Professional Help**  
   - Consult an allergist or immunologist to confirm diagnosis and explore options like **allergen-proof mattress covers** or **air purifiers tailored for asthma**.

### 7. **Monitor Symptoms**  
   - Track when symptoms flare up (e.g., after cleaning, before sleep) to identify triggers.

By addressing these areas, you can create a less allergenic environment, reducing the frequency and severity of reactions. Let me know if you’d like further guidance! 🌿",0.627927,0.690291,0.657634,0.0,0.331731,0.05314,0.139423
37,,"It is not clear whether using an air purifier in the home is effective. If you have no other way of reducing your exposure to allergens or irritants, it may be worth trying. However, you must use it correctly, which includes keeping doors and windows closed in the room where you are using it.","The effectiveness of an air purifier in reducing asthma symptoms depends on several factors, including the type of purifier, the specific allergens or pollutants present in your environment, and your individual health needs. Here’s a balanced perspective:

### **Yes, but with caveats:**
1. **Reduction of Triggers:**  
   Air purifiers with **HEPA filters** or activated carbon can reduce particulate matter (dust, pollen, pet dander), mold spores, and some volatile organic compounds (VOCs), which are common asthma triggers. This can help alleviate symptoms like wheezing or shortness of breath.

2. **Limitations:**  
   - Not all air purifiers target all pollutants (e.g., mold, mold spores, or indoor air pollutants like formaldehyde).  
   - They may not address allergens like pet dander or seasonal irritants (e.g., pollen, smoke).  
   - Some studies suggest air purifiers alone may not significantly reduce asthma severity if other triggers remain unaddressed.

3. **Complementary Role:**  
   Air purifiers work best as part of a broader strategy, including:  
   - Avoiding known triggers (e.g., smoke, strong chemicals).  
   - Using medications (e.g., inhalers) as prescribed.  
   - Regular cleaning to reduce mold/mildew.  
   - Monitoring air quality and adjusting habits (e.g., limiting outdoor exposure during high-pollution days).

4. **Individual Variability:**  
   Effectiveness varies based on your specific asthma triggers, severity, and overall health. For example, someone with severe allergies might benefit more than someone with mild allergies.

### **Recommendations:**
- **Test Your Environment:** Use air quality monitors to identify dominant pollutants.  
- **Choose Appropriate Purifiers:** Opt for HEPA filters for fine particles and activated carbon for odors/chemicals.  
- **Combine with Other Measures:** Pair with allergen control (e.g., HEPA filters, dehumidifiers) and lifestyle adjustments (e.g., avoiding peak pollution times).  
- **Consult Healthcare Providers:** Discuss whether an air purifier aligns with your treatment plan and monitor progress.

### **Conclusion:**  
An air purifier can be a helpful tool for reducing certain asthma triggers, but it should complement—not replace—personalized care. Always tailor your approach to your unique needs and consult a healthcare professional for guidance.",0.57717,0.700318,0.632808,0.008716,0.144385,0.021505,0.074866
38,,"Acupuncture releases the bodys own cortisone, among other things, and this can help in some cases.

One or two studies have shown a short temporary effect of acupuncture on asthma, but there are no long-term studies showing any lasting effects.","Acupuncture, an ancient practice involving targeted needle insertion into specific points on the body, has been studied for various conditions, including asthma. While research results are mixed, here’s a balanced overview of current understanding:

### **Evidence and Considerations:**
1. **Symptom Relief:**  
   Some studies suggest acupuncture may help alleviate mild symptoms of asthma, such as shortness of breath, wheezing, or sleep disturbances by reducing inflammation or modulating pain perception. However, effects vary widely among individuals.

2. **Mechanisms:**  
   Acupuncture may influence stress responses, autonomic nervous system activity, or pain pathways, potentially impacting asthma triggers or symptoms. However, the exact mechanisms are not fully understood.

3. **Complementary Use:**  
   Acupuncture is often considered a complementary therapy alongside conventional asthma treatments (e.g., inhalers, corticosteroids). It may be used to manage side effects, improve quality of life, or address stress-related exacerbations.

4. **Limitations and Variability:**  
   Results depend heavily on individual sensitivity, technique, and the specific acupuncture method used. Some patients report no benefit, while others find significant relief.

5. **Safety:**  
   Generally safe when performed by trained professionals, though rare complications (e.g., infection) can occur. It should not replace prescribed asthma medications.

### **Recommendations:**
- **Consult Your Healthcare Provider:** Discuss acupuncture with your doctor or asthma specialist to ensure it aligns with your treatment plan.  
- **Integrate Care:** Acupuncture may complement medications or therapies but should not replace evidence-based asthma management.  
- **Monitor Effects:** Track how acupuncture impacts your asthma symptoms and overall well-being.

### **Conclusion:**  
Acupuncture may offer some relief for certain individuals, particularly when combined with other treatments, but its efficacy varies. Always approach it as part of a holistic approach to asthma care rather than a standalone solution. Always prioritize medical guidance tailored to your specific health needs.",0.595527,0.722132,0.652747,0.0,0.116923,0.0,0.067692
39,,"Controllers are medicines that prevent asthma attacks from starting. There are two types of controller medicines anti-inflammatory medicines and airway openers.

Anti-inflammatory medicines work by reducing the inflammation in the airways that occurs in asthma. The most effective and most commonly used anti-inflammatory medicines are inhaled glucocorticosteroids, such as budesonide, beclomethasone and fluticasone. These medicines help to prevent periods of greater severity of asthma if you take them regularly as instructed by your doctor (usually once or twice every day), and they may relieve you of your symptoms completely for most of the time. If your doctor gives you an inhaled glucocorticosteroid you must take it regularly, even if you are not wheezing.

If the inflammation is not controlled, the airways become red, swollen, narrower and extra-sensitive. Some degree of inflammation is usually present in your lungs, even when you are unaware of symptoms, and worsening of the inflammation may lead you to feel an attack coming on.

Airway openers, which are also known as bronchodilators, are medicines that help to prevent attacks progressing by quickly opening up the narrowed airways. They do this by relaxing the muscles surrounding the airways. Most airway openers only have a short-term effect and should not be used regularly as controllers. Long-acting airway openers, including formoterol and salmeterol, are effective as controllers when they are used regularly with an inhaled glucocorticosteroid. However, they should not be used regularly on their own as they do not treat the underlying inflammation and their effect on the symptoms of asthma could even hide the fact that it is getting worse.","Controllers are long-term medications used to manage chronic asthma by reducing inflammation, preventing symptoms, and preventing asthma exacerbations. They work alongside relievers (like short-acting inhalers) to maintain control of the condition over time. Common types include:  

- **Inhaled corticosteroids** (e.g., budesonide, fluticasone): Reduce inflammation in airways.  
- **Leukotriene modifiers** (e.g., montelukast): Block inflammation pathways.  
- **Antihistamines** (e.g., cetirizine): Manage allergic reactions.  
- **Mucolytics** (e.g., acyclic glycerol): Thicken mucus to ease breathing.  
- **Biologics** (e.g., omalizumab): Target specific immune responses.  

Controllers help stabilize asthma by addressing underlying causes, reducing flare-ups, and improving quality of life. They are part of a comprehensive treatment plan tailored to individual needs. Always follow medical advice when choosing controllers.",0.662626,0.673894,0.668212,0.0,0.223377,0.031332,0.119481
40,,"Relievers or airway openers are medicines that provide rapid relief from an asthma attack by quickly opening up the narrowed airways (dilating the bronchi). They do this by relaxing the muscles surrounding the airways, and are known to doctors and other asthma professionals as bronchodilators.

There are two types of airway openers short-acting bronchodilators and long-acting bronchodilators. The most widely used short- and quick-acting airway openers are salbutamol (also known as albuterol) and terbutaline. Salmeterol is a long-acting airway opener that has a slower action, so it is used for longer-term control, but not for the quick relief of symptoms. Formoterol is a long-acting airway opener that is also quick-acting, so it can be used both for the immediate relief of symptoms and for longer-term control.","**Relievers** are medications used in asthma management to provide **immediate relief** of symptoms such as wheezing, shortness of breath, and chest tightness. They work quickly to relax airway muscles, opening them up for easier breathing. Here’s a breakdown:

### Key Features:
- **Short-acting**: Act within minutes to hours.
- **Targeted**: Focus on relaxing bronchial smooth muscles.
- **Common Types**:
  - **Beta-2 agonists** (e.g., **albuterol**, **salbutamol**): Stimulate beta-2 receptors in airways.
  - **Anticholinergics** (e.g., **ipratropium**): Block histamine receptors to reduce inflammation.
  - **Leukotriene modifiers** (e.g., **montelukast**): Prevent allergic reactions.

### Role in Asthma:
- Used during **acute attacks** or when symptoms worsen.
- Often combined with **controllers** (e.g., inhaled corticosteroids) for long-term control.
- May be prescribed for **asthma attacks** or as a rescue medication.

### Examples:
- **Albuterol**: Most common reliever.
- **Salmeterol**: A long-acting beta-agonist (LABA) used preventatively.
- **Ipratropium**: Often used with antihistamines.

### Safety Considerations:
- May cause tachycardia or tremors at high doses.
- Not for chronic use without monitoring.

Relievers are a cornerstone of asthma treatment, balancing quick symptom relief with overall management. Always follow medical advice for proper use.",0.61313,0.710483,0.658226,0.0,0.333333,0.051613,0.166667
41,,"Combination medications contain a reliever and a controller in the same inhaler. So this type of inhaler opens up the airways (preventing the feeling of chest tightening and the worsening of an attack) and also reduces the underlying inflammation that causes asthma. As a result, combination inhalers provide better control of asthma symptoms and reduce the number of inhalers you have to use.

With conventional combination inhalers, you take the same amount of medication all the time. But because every person with asthma has good days and bad days, this means that sometimes you will take a bit more of the medication than you really need, and at other times you will not be getting enough and you may have to use doses from a second inhaler containing an airway opener (bronchodilator).

Recently, a combination inhaler has become available that lets you safely adjust the dosage of your combined medication to match the changes in your asthma. This makes it possible for you to take the right level of medication at the right time and means that you use less medication overall.","Combination medications are drugs designed to treat a condition by combining multiple active ingredients that work synergistically to provide more effective symptom relief or better control of the disease. In the context of asthma, these medications are often used in **inhaler formulations** to address both **immediate relief** and **long-term management** of symptoms. 

### Key Features in Asthma:
1. **Combined Actions**:  
   - **Short-acting beta-agonists (SABAs)** (e.g., salbutamol) for quick relief of bronchospasm.  
   - **Long-acting beta-agonists (LABAs)** (e.g., fluticasone-florastatin) for sustained bronchodilation.  
   - **Corticosteroids** (e.g., fluticasone) for reducing inflammation.  
   - **Anticholinergics** (e.g., ipratropium) to prevent airway narrowing.  

2. **Examples of Combination Inhalers**:  
   - **ICS/LABA** (e.g., fluticasone-spirazone): Combines a corticosteroid with a long-acting LABA for dual action.  
   - **ICS/LAMA** (e.g., fluticasone-limonide): Uses a corticosteroid with a long-acting muscarinic antagonist (LAMA) for prolonged control.  

3. **Purpose**:  
   - Simplifies treatment by reducing the number of medications needed.  
   - Provides immediate relief during acute attacks while ensuring long-term control.  
   - Tailored to individual needs (e.g., severity of symptoms or comorbidities).  

4. **Usage**:  
   Often prescribed for **severe asthma** or when single medications are insufficient. Healthcare providers select combinations based on patient-specific factors like lung function, allergy history, or comorbid conditions.  

Combination inhalers are a cornerstone of modern asthma management, offering convenience and efficacy by addressing multiple aspects of the disease simultaneously. Always consult a healthcare provider for personalized recommendations.",0.596932,0.677709,0.634761,0.0,0.245783,0.048426,0.125301
42,,"Asthma is caused by inflammation of the airways, which makes them become red, swollen, narrower and extra-sensitive to irritants. Anti-inflammatory medicines (controllers) relieve this inflammation, so that the swelling goes down and further swelling is prevented, the narrowing due to muscle tightening is reduced, and the airways become less sensitive to asthma triggers.

Anti-inflammatory medications are very effective and can control asthma in most people. The most effective anti-inflammatory medicines are the inhaled glucocorticosteroids, such as budesonide, beclomethasone and fluticasone.","Anti-inflammatory medications play a critical role in managing asthma by targeting the underlying inflammatory processes that drive airway dysfunction. Here are their key effects:  

1. **Reduces Airway Inflammation**: They suppress excessive immune responses and cytokine production (e.g., interleukins, interferons), which are central to asthma's chronic inflammation. This calms swollen, narrowed airways, improving their responsiveness.  

2. **Alleviates Bronchoconstriction**: By reducing inflammation-induced tightening of bronchial muscles, these drugs help prevent severe wheezing and narrowing during asthma attacks.  

3. **Decreases Mucus Production**: Lower inflammation reduces excessive mucus secretion, easing breathing difficulties and preventing airway obstruction.  

4. **Prevents Exacerbations**: By mitigating inflammation, they reduce the frequency and severity of asthma flare-ups, allowing better control of symptoms.  

5. **Supports Lung Function**: Chronic use may slow progression of airway remodeling associated with severe asthma, preserving long-term lung health.  

6. **Complements Other Therapies**: Often used alongside corticosteroids or biologics to enhance overall control of inflammation and symptoms.  

These effects make anti-inflammatory medications foundational in managing asthma, improving quality of life, and reducing reliance on rescue medications during crises. Always used under medical guidance to balance efficacy and safety.",0.662179,0.740969,0.699362,0.0,0.25,0.02963,0.125
43,,Airway openers work by opening up the narrowed airways. They do this by relaxing the muscles surrounding the airways. This makes it easier to get air in and out of the lungs. Most airway openers work quickly and can be used to treat an asthma attack. They are sometimes called relievers or rescue bronchodilators.,"Airway opener medications, such as short-acting beta agonists (e.g., albuterol, salbutamol), primarily cause **bronchodilation** by relaxing smooth muscle in the airways. This opens up the passages, improving airflow and reducing bronchospasm. Their key effects include:  
- **Acute symptom relief**: Quickly alleviating wheezing, shortness of breath, and chest tightness in asthma attacks.  
- **Symptom management**: Providing rapid, reversible relief for acute exacerbations.  
- **Limitations**: They do not address underlying causes (e.g., inflammation, allergies) and are reserved for short-term use.  
- **Side effects**: May cause tachycardia, increased heart rate, or mild dizziness, but these are generally mild and transient.  

These medications are not long-term solutions but critical for managing acute respiratory distress. Always used cautiously due to potential risks.",0.641985,0.77416,0.701904,0.024021,0.232558,0.058824,0.151163
